enterprise_id,month,in_all_invoice_count,in_valid_invoice_count,in_void_invoice_count,in_positive_invoice_count,in_negative_invoice_count,in_zero_invoice_count,in_valid_positive_invoice_count,in_valid_negative_invoice_count,in_valid_zero_invoice_count,in_positive_amount_10k,in_negative_amount_10k,in_net_amount_10k,in_abs_amount_10k,out_all_invoice_count,out_valid_invoice_count,out_void_invoice_count,out_positive_invoice_count,out_negative_invoice_count,out_zero_invoice_count,out_valid_positive_invoice_count,out_valid_negative_invoice_count,out_valid_zero_invoice_count,out_positive_amount_10k,out_negative_amount_10k,out_net_amount_10k,out_abs_amount_10k,active_month
E86,2019-01,13,13,0,13,0,0,13,0,0,7.28367,0,7.28367,7.28367,1,1,0,1,0,0,1,0,0,56.14,0,56.14,56.14,True
E86,2019-02,2,2,0,2,0,0,2,0,0,0.034005,0,0.034005,0.034005,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E86,2019-03,1,1,0,1,0,0,1,0,0,0.106,0,0.106,0.106,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E86,2019-04,1,1,0,1,0,0,1,0,0,0.0158,0,0.0158,0.0158,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E86,2019-05,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,0,0,1,0,0,100.66,0,100.66,100.66,True
E86,2019-06,5,5,0,4,1,0,4,1,0,0.2285,0.2099,0.0186,0.4384,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E86,2019-07,3,3,0,3,0,0,3,0,0,0.2026,0,0.2026,0.2026,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E86,2019-08,4,4,0,4,0,0,4,0,0,0.02838,0,0.02838,0.02838,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E86,2019-09,4,4,0,4,0,0,4,0,0,0.027089,0,0.027089,0.027089,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E86,2019-10,3,3,0,3,0,0,3,0,0,0.0378,0,0.0378,0.0378,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E86,2019-11,3,3,0,3,0,0,3,0,0,0.0047,0,0.0047,0.0047,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E86,2019-12,12,12,0,12,0,0,12,0,0,53.057099,0,53.057099,53.057099,1,1,0,0,1,0,0,1,0,0,76.5,-76.5,76.5,True
E86,2020-01,8,8,0,8,0,0,8,0,0,7.009899,0,7.009899,7.009899,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E86,2020-02,1,1,0,1,0,0,1,0,0,0.0326,0,0.0326,0.0326,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E87,2016-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E87,2016-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E87,2016-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E87,2017-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E87,2017-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E87,2017-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E87,2017-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E87,2017-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E87,2017-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E87,2017-07,9,9,0,9,0,0,9,0,0,11.838496,0,11.838496,11.838496,1,1,0,1,0,0,1,0,0,1.886,0,1.886,1.886,True
E87,2017-08,14,11,3,14,0,0,11,0,0,13.185752,0,13.185752,13.185752,4,4,0,4,0,0,4,0,0,25.078389,0,25.078389,25.078389,True
E87,2017-09,5,5,0,5,0,0,5,0,0,4.469572,0,4.469572,4.469572,2,2,0,2,0,0,2,0,0,19.61,0,19.61,19.61,True
E87,2017-10,4,4,0,4,0,0,4,0,0,3.92231,0,3.92231,3.92231,1,1,0,1,0,0,1,0,0,2.264,0,2.264,2.264,True
E87,2017-11,7,7,0,7,0,0,7,0,0,4.538074,0,4.538074,4.538074,3,3,0,3,0,0,3,0,0,27.2231,0,27.2231,27.2231,True
E87,2017-12,7,6,1,7,0,0,6,0,0,11.559783,0,11.559783,11.559783,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E87,2018-01,12,12,0,12,0,0,12,0,0,15.500349,0,15.500349,15.500349,3,3,0,3,0,0,3,0,0,31.1544,0,31.1544,31.1544,True
E87,2018-02,4,4,0,4,0,0,4,0,0,0.435573,0,0.435573,0.435573,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E87,2018-03,2,2,0,2,0,0,2,0,0,0.104,0,0.104,0.104,1,1,0,1,0,0,1,0,0,7.8,0,7.8,7.8,True
E87,2018-04,23,22,1,23,0,0,22,0,0,28.818524,0,28.818524,28.818524,12,11,1,12,0,0,11,0,0,123.859095,0,123.859095,123.859095,True
E87,2018-05,11,11,0,11,0,0,11,0,0,10.4613,0,10.4613,10.4613,1,1,0,1,0,0,1,0,0,6.53088,0,6.53088,6.53088,True
E87,2018-06,9,9,0,9,0,0,9,0,0,18.0488,0,18.0488,18.0488,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E87,2018-07,9,8,1,9,0,0,8,0,0,1.66887,0,1.66887,1.66887,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E87,2018-08,7,7,0,7,0,0,7,0,0,1.404,0,1.404,1.404,2,2,0,2,0,0,2,0,0,1.91126,0,1.91126,1.91126,True
E87,2018-09,9,9,0,9,0,0,9,0,0,0.8104,0,0.8104,0.8104,7,7,0,7,0,0,7,0,0,26.681511,0,26.681511,26.681511,True
E87,2018-10,11,11,0,11,0,0,11,0,0,1.1289,0,1.1289,1.1289,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E87,2018-11,14,13,1,14,0,0,13,0,0,0.70287,0,0.70287,0.70287,1,1,0,1,0,0,1,0,0,0.8408,0,0.8408,0.8408,True
E87,2018-12,13,13,0,13,0,0,13,0,0,2.366772,0,2.366772,2.366772,5,5,0,5,0,0,5,0,0,12.31826,0,12.31826,12.31826,True
E87,2019-01,17,17,0,17,0,0,17,0,0,1.884095,0,1.884095,1.884095,3,3,0,3,0,0,3,0,0,18.3568,0,18.3568,18.3568,True
E87,2019-02,13,13,0,13,0,0,13,0,0,0.567601,0,0.567601,0.567601,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E87,2019-03,14,14,0,14,0,0,14,0,0,0.398663,0,0.398663,0.398663,3,3,0,3,0,0,3,0,0,11.27567,0,11.27567,11.27567,True
E87,2019-04,18,18,0,18,0,0,18,0,0,1.350458,0,1.350458,1.350458,1,1,0,1,0,0,1,0,0,0.48852,0,0.48852,0.48852,True
E87,2019-05,21,21,0,21,0,0,21,0,0,1.541798,0,1.541798,1.541798,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E87,2019-06,14,14,0,14,0,0,14,0,0,1.849016,0,1.849016,1.849016,4,4,0,4,0,0,4,0,0,16.58,0,16.58,16.58,True
E87,2019-07,23,22,1,23,0,0,22,0,0,1.532484,0,1.532484,1.532484,6,5,1,6,0,0,5,0,0,16.3574,0,16.3574,16.3574,True
E87,2019-08,8,8,0,8,0,0,8,0,0,0.640964,0,0.640964,0.640964,3,3,0,3,0,0,3,0,0,22.732459,0,22.732459,22.732459,True
E87,2019-09,18,18,0,18,0,0,18,0,0,10.892364,0,10.892364,10.892364,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E87,2019-10,8,8,0,8,0,0,8,0,0,3.21,0,3.21,3.21,4,3,1,4,0,0,3,0,0,17.00992,0,17.00992,17.00992,True
E87,2019-11,20,20,0,20,0,0,20,0,0,0.892438,0,0.892438,0.892438,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E87,2019-12,22,22,0,22,0,0,22,0,0,8.210366,0,8.210366,8.210366,4,4,0,4,0,0,4,0,0,22.432,0,22.432,22.432,True
E87,2020-01,13,13,0,13,0,0,13,0,0,6.6928,0,6.6928,6.6928,3,3,0,3,0,0,3,0,0,20.414696,0,20.414696,20.414696,True
E87,2020-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E88,2016-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E88,2016-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E88,2016-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E88,2017-01,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,11,0,0,11,0,0,10.5,0,10.5,10.5,True
E88,2017-02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0.39,0,0.39,0.39,True
E88,2017-03,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,2,0,0,0.525,0,0.525,0.525,True
E88,2017-04,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,1,9,0,0,8,0,0,4.689,0,4.689,4.689,True
E88,2017-05,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,2,0,0,0.724,0,0.724,0.724,True
E88,2017-06,2,2,0,2,0,0,2,0,0,0.6,0,0.6,0.6,3,3,0,3,0,0,3,0,0,1.84,0,1.84,1.84,True
E88,2017-07,4,4,0,4,0,0,4,0,0,1.1573,0,1.1573,1.1573,16,13,3,16,0,0,13,0,0,9.896572,0,9.896572,9.896572,True
E88,2017-08,2,2,0,2,0,0,2,0,0,0.8,0,0.8,0.8,20,20,0,20,0,0,20,0,0,16.059563,0,16.059563,16.059563,True
E88,2017-09,4,4,0,4,0,0,4,0,0,1.23,0,1.23,1.23,12,10,2,12,0,0,10,0,0,8.51235,0,8.51235,8.51235,True
E88,2017-10,1,1,0,1,0,0,1,0,0,0.4,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E88,2017-11,3,3,0,3,0,0,3,0,0,1.2,0,1.2,1.2,4,4,0,0,4,0,0,4,0,0,3.642752,-3.642752,3.642752,True
E88,2017-12,4,4,0,4,0,0,4,0,0,1.3599,0,1.3599,1.3599,5,5,0,5,0,0,5,0,0,4.435,0,4.435,4.435,True
E88,2018-01,4,4,0,4,0,0,4,0,0,0.5342,0,0.5342,0.5342,3,3,0,3,0,0,3,0,0,1.792,0,1.792,1.792,True
E88,2018-02,2,2,0,2,0,0,2,0,0,0.7228,0,0.7228,0.7228,11,8,3,11,0,0,8,0,0,7.0001,0,7.0001,7.0001,True
E88,2018-03,12,12,0,12,0,0,12,0,0,1.3377,0,1.3377,1.3377,2,2,0,2,0,0,2,0,0,0.7355,0,0.7355,0.7355,True
E88,2018-04,11,11,0,11,0,0,11,0,0,0.9362,0,0.9362,0.9362,6,4,2,5,0,1,4,0,0,2.265,0,2.265,2.265,True
E88,2018-05,10,10,0,10,0,0,10,0,0,0.9395,0,0.9395,0.9395,3,3,0,3,0,0,3,0,0,1.1101,0,1.1101,1.1101,True
E88,2018-06,4,4,0,4,0,0,4,0,0,0.827002,0,0.827002,0.827002,21,17,4,21,0,0,17,0,0,15.565,0,15.565,15.565,True
E88,2018-07,11,11,0,11,0,0,11,0,0,1.61,0,1.61,1.61,5,5,0,5,0,0,5,0,0,2.70666,0,2.70666,2.70666,True
E88,2018-08,5,5,0,5,0,0,5,0,0,1.3493,0,1.3493,1.3493,20,20,0,20,0,0,20,0,0,11.96362,0,11.96362,11.96362,True
E88,2018-09,6,6,0,6,0,0,6,0,0,1.6563,0,1.6563,1.6563,18,18,0,18,0,0,18,0,0,14.193395,0,14.193395,14.193395,True
E88,2018-10,13,13,0,13,0,0,13,0,0,1.400677,0,1.400677,1.400677,7,6,1,7,0,0,6,0,0,2.71418,0,2.71418,2.71418,True
E88,2018-11,8,8,0,8,0,0,8,0,0,1.3526,0,1.3526,1.3526,19,10,9,19,0,0,10,0,0,6.4161,0,6.4161,6.4161,True
E88,2018-12,4,4,0,4,0,0,4,0,0,2.0222,0,2.0222,2.0222,3,3,0,3,0,0,3,0,0,1.58484,0,1.58484,1.58484,True
E88,2019-01,19,19,0,19,0,0,19,0,0,11.0127,0,11.0127,11.0127,10,10,0,10,0,0,10,0,0,7.01318,0,7.01318,7.01318,True
E88,2019-02,15,15,0,15,0,0,15,0,0,11.0766,0,11.0766,11.0766,1,1,0,1,0,0,1,0,0,0.1234,0,0.1234,0.1234,True
E88,2019-03,15,15,0,15,0,0,15,0,0,7.2467,0,7.2467,7.2467,11,11,0,11,0,0,11,0,0,7.680647,0,7.680647,7.680647,True
E88,2019-04,7,7,0,7,0,0,7,0,0,1.5732,0,1.5732,1.5732,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E88,2019-05,9,9,0,9,0,0,9,0,0,2.142039,0,2.142039,2.142039,13,13,0,13,0,0,13,0,0,12.996,0,12.996,12.996,True
E88,2019-06,7,7,0,7,0,0,7,0,0,3.37216,0,3.37216,3.37216,7,7,0,7,0,0,7,0,0,5.6676,0,5.6676,5.6676,True
E88,2019-07,4,4,0,4,0,0,4,0,0,1.365868,0,1.365868,1.365868,10,9,1,10,0,0,9,0,0,6.67382,0,6.67382,6.67382,True
E88,2019-08,4,4,0,4,0,0,4,0,0,1.1595,0,1.1595,1.1595,36,33,3,36,0,0,33,0,0,27.3772,0,27.3772,27.3772,True
E88,2019-09,5,5,0,5,0,0,5,0,0,2.485,0,2.485,2.485,25,25,0,25,0,0,25,0,0,20.570595,0,20.570595,20.570595,True
E88,2019-10,6,6,0,6,0,0,6,0,0,1.6426,0,1.6426,1.6426,13,12,1,13,0,0,12,0,0,8.8256,0,8.8256,8.8256,True
E88,2019-11,4,4,0,4,0,0,4,0,0,2.1387,0,2.1387,2.1387,18,17,1,18,0,0,17,0,0,12.56848,0,12.56848,12.56848,True
E88,2019-12,2,2,0,2,0,0,2,0,0,0.52,0,0.52,0.52,14,14,0,14,0,0,14,0,0,10.959275,0,10.959275,10.959275,True
E88,2020-01,7,7,0,7,0,0,7,0,0,1.1751,0,1.1751,1.1751,39,34,5,39,0,0,34,0,0,29.68694,0,29.68694,29.68694,True
E88,2020-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E89,2016-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E89,2016-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E89,2016-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E89,2017-01,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,1,10,0,0,9,0,0,17.939,0,17.939,17.939,True
E89,2017-02,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,5,0,0,5.1529,0,5.1529,5.1529,True
E89,2017-03,27,26,1,27,0,0,26,0,0,268.6336,0,268.6336,268.6336,2,2,0,2,0,0,2,0,0,1.333,0,1.333,1.333,True
E89,2017-04,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,2,0,0,0.6038,0,0.6038,0.6038,True
E89,2017-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E89,2017-06,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,2,0,0,0.5499,0,0.5499,0.5499,True
E89,2017-07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0.276,0,0.276,0.276,True
E89,2017-08,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,4.744,0,4.744,4.744,True
E89,2017-09,1,1,0,1,0,0,1,0,0,0.3244,0,0.3244,0.3244,7,7,0,7,0,0,7,0,0,14.02405,0,14.02405,14.02405,True
E89,2017-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E89,2017-11,2,1,1,2,0,0,1,0,0,0.0552,0,0.0552,0.0552,4,3,1,4,0,0,3,0,0,1.4878,0,1.4878,1.4878,True
E89,2017-12,2,2,0,2,0,0,2,0,0,0.046,0,0.046,0.046,9,7,2,9,0,0,7,0,0,6.3,0,6.3,6.3,True
E89,2018-01,1,1,0,1,0,0,1,0,0,0.1965,0,0.1965,0.1965,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E89,2018-02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,0,0,1.36,0,1.36,1.36,True
E89,2018-03,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,2,0,0,10.8868,0,10.8868,10.8868,True
E89,2018-04,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,2,0,0,2,0,2,2,True
E89,2018-05,1,1,0,1,0,0,1,0,0,0.0637,0,0.0637,0.0637,1,1,0,1,0,0,1,0,0,0.2,0,0.2,0.2,True
E89,2018-06,1,1,0,1,0,0,1,0,0,0.048,0,0.048,0.048,1,1,0,1,0,0,1,0,0,1.06275,0,1.06275,1.06275,True
E89,2018-07,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22,1,23,0,0,22,0,0,23.1895,0,23.1895,23.1895,True
E89,2018-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E89,2018-09,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,0,0,6,0,0,7.6506,0,7.6506,7.6506,True
E89,2018-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E89,2018-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E89,2018-12,1,1,0,1,0,0,1,0,0,0.028,0,0.028,0.028,29,28,1,29,0,0,28,0,0,32.9182,0,32.9182,32.9182,True
E89,2019-01,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,15,0,0,15,0,0,29.9947,0,29.9947,29.9947,True
E89,2019-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E89,2019-03,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,1,14,0,0,13,0,0,21.5054,0,21.5054,21.5054,True
E89,2019-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E89,2019-05,1,1,0,1,0,0,1,0,0,0.6242,0,0.6242,0.6242,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E89,2019-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E89,2019-07,1,1,0,1,0,0,1,0,0,0.08,0,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E89,2019-08,1,1,0,1,0,0,1,0,0,0.019959,0,0.019959,0.019959,6,6,0,6,0,0,6,0,0,5.4721,0,5.4721,5.4721,True
E89,2019-09,7,7,0,7,0,0,7,0,0,0.1952,0,0.1952,0.1952,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E89,2019-10,3,3,0,3,0,0,3,0,0,0.1297,0,0.1297,0.1297,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E89,2019-11,5,5,0,5,0,0,5,0,0,0.25791,0,0.25791,0.25791,5,5,0,5,0,0,5,0,0,4.19,0,4.19,4.19,True
E89,2019-12,6,6,0,6,0,0,6,0,0,0.1651,0,0.1651,0.1651,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E89,2020-01,5,5,0,5,0,0,5,0,0,0.9746,0,0.9746,0.9746,22,22,0,22,0,0,22,0,0,22.9991,0,22.9991,22.9991,True
E89,2020-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E9,2016-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E9,2016-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E9,2016-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E9,2017-01,35,35,0,35,0,0,35,0,0,54.74984,0,54.74984,54.74984,135,135,0,135,0,0,135,0,0,1036.893286,0,1036.893286,1036.893286,True
E9,2017-02,43,42,1,43,0,0,42,0,0,54.086531,0,54.086531,54.086531,103,97,6,103,0,0,97,0,0,792.873722,0,792.873722,792.873722,True
E9,2017-03,37,37,0,37,0,0,37,0,0,78.462523,0,78.462523,78.462523,135,132,3,135,0,0,132,0,0,987.248744,0,987.248744,987.248744,True
E9,2017-04,42,42,0,42,0,0,42,0,0,60.632856,0,60.632856,60.632856,101,98,3,101,0,0,98,0,0,622.344146,0,622.344146,622.344146,True
E9,2017-05,43,42,1,43,0,0,42,0,0,49.241567,0,49.241567,49.241567,111,107,4,111,0,0,107,0,0,700.779981,0,700.779981,700.779981,True
E9,2017-06,46,46,0,46,0,0,46,0,0,44.14409,0,44.14409,44.14409,152,148,4,152,0,0,148,0,0,886.696166,0,886.696166,886.696166,True
E9,2017-07,107,103,4,107,0,0,103,0,0,83.045231,0,83.045231,83.045231,132,131,1,132,0,0,131,0,0,830.719802,0,830.719802,830.719802,True
E9,2017-08,127,121,6,126,1,0,120,1,0,55.94794,0.06,55.88794,56.00794,175,174,1,173,2,0,172,2,0,1151.01369,13.734327,1137.279363,1164.748017,True
E9,2017-09,105,101,4,104,1,0,101,0,0,59.951114,0,59.951114,59.951114,159,157,2,158,1,0,156,1,0,1079.430526,7.233428,1072.197098,1086.663954,True
E9,2017-10,123,120,3,122,1,0,119,1,0,61.485514,0.006225,61.479289,61.491739,157,152,5,157,0,0,152,0,0,950.0639,0,950.0639,950.0639,True
E9,2017-11,114,114,0,113,1,0,113,1,0,58.179101,0.029589,58.149512,58.20869,147,144,3,145,2,0,142,2,0,880.397698,5.761288,874.63641,886.158986,True
E9,2017-12,120,118,2,120,0,0,118,0,0,129.386931,0,129.386931,129.386931,140,138,2,140,0,0,138,0,0,882.153796,0,882.153796,882.153796,True
E9,2018-01,153,148,5,153,0,0,148,0,0,89.201195,0,89.201195,89.201195,237,222,15,237,0,0,222,0,0,1616.633837,0,1616.633837,1616.633837,True
E9,2018-02,150,146,4,150,0,0,146,0,0,120.747396,0,120.747396,120.747396,152,151,1,152,0,0,151,0,0,995.32659,0,995.32659,995.32659,True
E9,2018-03,150,144,6,146,4,0,140,4,0,52.637662,0.392,52.245662,53.029662,158,155,3,156,2,0,153,2,0,1053.935889,15.86427,1038.071619,1069.800159,True
E9,2018-04,167,160,7,165,2,0,158,2,0,108.454658,0.8,107.654658,109.254658,215,206,9,214,1,0,205,1,0,1513.123197,0.75909,1512.364107,1513.882287,True
E9,2018-05,116,113,3,113,3,0,110,3,0,23.833525,0.00989,23.823635,23.843415,102,99,3,101,1,0,98,1,0,520.949535,2.189362,518.760173,523.138897,True
E9,2018-06,120,117,3,120,0,0,117,0,0,56.867311,0,56.867311,56.867311,159,159,0,142,17,0,142,17,0,846.553339,148.61329,697.940049,995.166629,True
E9,2018-07,128,127,1,128,0,0,127,0,0,71.51061,0,71.51061,71.51061,143,143,0,132,11,0,132,11,0,875.590238,117.292224,758.298014,992.882462,True
E9,2018-08,108,106,2,107,1,0,105,1,0,50.204236,0.061,50.143236,50.265236,162,161,1,148,14,0,147,14,0,1006.956802,142.610516,864.346286,1149.567318,True
E9,2018-09,134,131,3,134,0,0,131,0,0,63.276027,0,63.276027,63.276027,169,168,1,162,7,0,161,7,0,1072.069994,76.770139,995.299855,1148.840133,True
E9,2018-10,125,125,0,125,0,0,125,0,0,61.404344,0,61.404344,61.404344,159,159,0,159,0,0,159,0,0,1057.27554,0,1057.27554,1057.27554,True
E9,2018-11,118,115,3,118,0,0,115,0,0,48.845769,0,48.845769,48.845769,171,169,2,170,1,0,168,1,0,1043.211799,10.368522,1032.843277,1053.580321,True
E9,2018-12,157,153,4,156,1,0,152,1,0,135.276078,4.458641,130.817437,139.734719,174,172,2,172,2,0,170,2,0,1125.252579,9.235752,1116.016827,1134.488331,True
E9,2019-01,195,190,5,193,2,0,188,2,0,95.333953,0.48,94.853953,95.813953,241,233,8,234,7,0,226,7,0,1858.935569,18.636019,1840.29955,1877.571588,True
E9,2019-02,129,124,5,125,4,0,120,4,0,66.146269,4.658641,61.487628,70.80491,134,130,4,134,0,0,130,0,0,990.257163,0,990.257163,990.257163,True
E9,2019-03,130,129,1,130,0,0,129,0,0,145.683929,0,145.683929,145.683929,220,214,6,220,0,0,214,0,0,1665.781695,0,1665.781695,1665.781695,True
E9,2019-04,137,136,1,136,1,0,135,1,0,51.205349,0.2,51.005349,51.405349,87,86,1,85,2,0,84,2,0,411.994197,17.80958,394.184617,429.803777,True
E9,2019-05,158,156,2,158,0,0,156,0,0,37.884059,0,37.884059,37.884059,146,140,6,131,15,0,125,15,0,841.956676,111.314259,730.642417,953.270935,True
E9,2019-06,134,134,0,134,0,0,134,0,0,87.414051,0,87.414051,87.414051,162,156,6,151,11,0,145,11,0,815.026965,113.12587,701.901095,928.152835,True
E9,2019-07,142,137,5,142,0,0,137,0,0,41.001811,0,41.001811,41.001811,157,154,3,145,12,0,142,12,0,833.226358,123.203937,710.022421,956.430295,True
E9,2019-08,118,117,1,116,2,0,115,2,0,39.665655,0.31,39.355655,39.975655,168,163,5,157,11,0,152,11,0,906.508631,124.549013,781.959618,1031.057644,True
E9,2019-09,120,120,0,120,0,0,120,0,0,37.210745,0,37.210745,37.210745,159,157,2,159,0,0,157,0,0,979.669664,0,979.669664,979.669664,True
E9,2019-10,101,96,5,99,2,0,94,2,0,38.33009,0.34,37.99009,38.67009,148,145,3,147,1,0,144,1,0,907.849275,1.076713,906.772562,908.925988,True
E9,2019-11,121,119,2,120,1,0,118,1,0,103.05182,0.01277,103.03905,103.06459,178,159,19,178,0,0,159,0,0,1011.674593,0,1011.674593,1011.674593,True
E9,2019-12,130,127,3,130,0,0,127,0,0,79.438578,0,79.438578,79.438578,141,138,3,141,0,0,138,0,0,816.841293,0,816.841293,816.841293,True
E9,2020-01,97,95,2,97,0,0,95,0,0,118.196209,0,118.196209,118.196209,237,235,2,235,2,0,233,2,0,1841.605848,5.802835,1835.803013,1847.408683,True
E9,2020-02,13,13,0,13,0,0,13,0,0,33.035598,0,33.035598,33.035598,80,73,7,80,0,0,73,0,0,598.331498,0,598.331498,598.331498,True
E90,2016-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E90,2016-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E90,2016-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E90,2017-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E90,2017-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E90,2017-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
