firm,in_lines,in_unique_invoices,in_active_days,in_total_net,in_total_abs,in_mean_abs,in_median_abs,in_negative_lines,in_zero_lines,in_valid_lines,in_valid_total_net,in_valid_total_abs,in_valid_mean_abs,in_valid_median_abs,in_valid_negative_lines,in_valid_zero_lines,in_valid_active_months,in_valid_counterparties,in_void_lines,in_duplicate_lines,in_void_rate,in_duplicate_rate,in_negative_rate,in_zero_rate,in_valid_negative_rate,in_valid_zero_rate,in_valid_rate,in_date_span_days,in_monthly_abs_mean,in_monthly_abs_std,in_monthly_net_std,in_monthly_count,in_monthly_abs_cv,in_monthly_abs_trend,in_recent_to_initial_abs,in_top_counterparty_share,in_counterparty_hhi,out_lines,out_unique_invoices,out_active_days,out_total_net,out_total_abs,out_mean_abs,out_median_abs,out_negative_lines,out_zero_lines,out_valid_lines,out_valid_total_net,out_valid_total_abs,out_valid_mean_abs,out_valid_median_abs,out_valid_negative_lines,out_valid_zero_lines,out_valid_active_months,out_valid_counterparties,out_void_lines,out_duplicate_lines,out_void_rate,out_duplicate_rate,out_negative_rate,out_zero_rate,out_valid_negative_rate,out_valid_zero_rate,out_valid_rate,out_date_span_days,out_monthly_abs_mean,out_monthly_abs_std,out_monthly_net_std,out_monthly_count,out_monthly_abs_cv,out_monthly_abs_trend,out_recent_to_initial_abs,out_top_counterparty_share,out_counterparty_hhi,cross_out_to_in_abs,cross_out_to_in_count,cross_out_minus_in_net,cross_out_minus_in_void_rate,cross_out_minus_in_negative_rate
E7,13097,13096,1053,66653596.78,81571674.78,6228.271724822479,317.0,451,0,12643,63491942.06,78273474.06,6191.052286640829,300.0,450,0,38,1572,454,1,0.03466442696800794,7.635336336565625e-05,0.034435366877910975,0.0,0.03559281816024678,0.0,0.965335573031992,1128,2059828.2647368421,1262653.3622842832,1247259.3629970662,38,0.6129896282618474,0.010402448128708929,2.1122858585471227,0.2232797303286068,0.07571952041519017,8149,8149,562,611208630.11,1070136424.01,131321.1957307645,43150.0,1909,3,8032,596230696.76,1054333371.88,131266.60506474104,43025.0,1899,0,38,1211,117,0,0.014357589888329856,0.0,0.23426187262240766,0.00036814333046999634,0.2364292828685259,0.0,0.9856424101116702,1139,27745615.049473684,16149287.747587902,11221172.82700642,38,0.5820482883076057,-0.03946730899483976,0.05929832149689292,0.09798642858642094,0.03593026439834278,13.469868107193093,0.6352922565846714,532738754.7,-0.020306837079678085,0.20083646470827912
E70,1829,1829,591,6505617.19,6544801.35,3578.3495626025147,288.99,6,0,1787,6089341.94,6128526.1,3429.5053721320646,288.0,6,0,38,188,42,0,0.022963367960634227,0.0,0.0032804811372334607,0.0,0.003357582540570789,0.0,0.9770366320393657,1130,161277.00263157894,169615.3340293917,167245.49482367362,38,1.0517019244018369,0.029471523951281494,4.457831243458309,0.2191913076783666,0.07277149972031254,578,578,229,12669437.87,13117432.47,22694.51984429066,12329.75,14,0,469,10682038.48,11130033.08,23731.41381663113,13828.0,14,0,35,56,109,0,0.18858131487889274,0.0,0.02422145328719723,0.0,0.029850746268656716,0.0,0.8114186851211073,1127,318000.94514285715,342823.1132370182,332145.1133863865,35,1.078056900374966,-0.001954632713877415,1.2875034945663755,0.3276281610117191,0.1393211953194014,1.8161027461398918,0.26245103525461666,4592696.54,0.1656179469182585,0.026493163728085925
E71,1259,1259,548,11932230.11,14050775.51,11160.266489277205,276.0,14,0,1205,10004879.89,12123425.29,10060.933850622407,263.0,14,0,35,282,54,0,0.04289118347895155,0.0,0.011119936457505957,0.0,0.011618257261410789,0.0,0.9571088165210484,1045,346383.57971428573,903101.2899482165,873571.7797639493,35,2.607228930115969,-0.07216795525149222,0.5242758428531624,0.5779855389367439,0.3984773467366305,375,375,35,12758111.12,12832937.52,34221.16672,20066.0,1,0,359,12227309.62,12302136.02,34267.78835654596,20066.0,1,0,17,282,16,0,0.042666666666666665,0.0,0.0026666666666666666,0.0,0.002785515320334262,0.0,0.9573333333333334,991,723655.0599999999,1005876.7973180418,1004499.3538054803,17,1.3899948372060604,0.052115507708663224,15.772786715101194,0.3116529514685044,0.10104409320596129,1.0147409437287835,0.2979253112033195,2222429.7299999986,-0.00022451681228488618,-0.008832741941076527
E72,117,117,104,1548582.77,2481286.77,21207.57923076923,405.0,2,0,114,1547014.77,2479718.77,21751.919035087718,402.5,2,0,31,54,3,0,0.02564102564102564,0.0,0.017094017094017096,0.0,0.017543859649122806,0.0,0.9743589743589743,1023,79990.92806451613,153017.47360402578,104603.87669252578,31,1.912935345375798,0.010654907451460699,58.4888249780123,0.840478567656283,0.7231421382129443,248,248,26,4510610.75,4510610.75,18187.946572580644,8825.0,0,64,176,4441013.75,4441013.75,25233.032670454544,10000.0,0,0,18,28,72,0,0.2903225806451613,0.0,0.0,0.25806451612903225,0.0,0.0,0.7096774193548387,1001,246722.98611111112,242505.58629775103,242505.58629775103,18,0.9829063360498531,0.0697548616021835,20.579439201877936,0.2786261943007945,0.12430821850386252,1.7909344413277961,1.543859649122807,2893998.98,0.26468155500413565,-0.017543859649122806
E73,606,606,396,870778.46,899334.46,1484.0502640264026,340.0,2,0,600,855955.54,884511.54,1474.1859000000002,340.0,2,0,38,118,6,0,0.009900990099009901,0.0,0.0033003300330033004,0.0,0.0033333333333333335,0.0,0.9900990099009901,1140,23276.61947368421,17993.08139849283,16083.55063791501,38,0.7730109356659468,-0.005319734892646965,0.6464463101951972,0.16072147571980802,0.07880146706489694,236,236,136,7604741.18,8303641.18,35184.92025423729,15770.0,7,0,223,7130015.18,7803235.18,34992.08600896861,15760.0,6,0,37,58,13,0,0.05508474576271186,0.0,0.029661016949152543,0.0,0.026905829596412557,0.0,0.9449152542372882,1097,210898.2481081081,159463.2876764205,105753.87248066299,37,0.7561148046838131,-0.039989038992054686,0.17735147229214113,0.6558519693366464,0.43842712380794596,8.82208408496287,0.37166666666666665,6274059.64,0.04518375566370196,0.023572496263079223
E74,19,19,9,337315.0,337315.0,17753.42105263158,9990.0,0,0,19,337315.0,337315.0,17753.42105263158,9990.0,0,0,8,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,786,42164.375,65974.90457945246,65974.90457945246,8,1.5647072814301755,0.34853023491536456,229.32735426008966,0.5466700265330625,0.3927836849394585,555,555,97,4312434.4,4473870.2,8061.0273873873875,9000.0,14,2,512,3986839.75,4148275.55,8102.10068359375,9000.0,14,0,28,19,43,0,0.07747747747747748,0.0,0.025225225225225224,0.0036036036036036037,0.02734375,0.0,0.9225225225225225,833,148152.69821428572,62304.35664001367,65370.10667848061,28,0.42054149125180046,0.026606402574204758,2.8937857774662463,0.27767805829581405,0.14387270819334624,12.297927901219927,26.94736842105263,3649524.75,0.07747747747747748,0.02734375
E75,552,552,296,2758680.25,2770880.25,5019.710597826087,286.0,2,0,538,2721424.25,2733624.25,5081.085966542751,280.0,2,0,33,53,14,0,0.025362318840579712,0.0,0.0036231884057971015,0.0,0.0037174721189591076,0.0,0.9746376811594203,1010,82837.09848484848,84111.84468176319,84082.53438300404,33,1.0153885906222062,0.0020508505706082992,0.6377447049885017,0.29504770452632617,0.17890749724790922,8655,8317,1092,7299000.9,7310724.9,844.682253032929,285.0,12,63,8064,6644700.8,6656424.8,825.4495039682539,283.0,12,0,37,7484,591,338,0.0682842287694974,0.039052570768341996,0.0013864818024263432,0.007279029462738302,0.001488095238095238,0.0,0.9317157712305026,1116,179903.37297297298,73139.76351604484,72905.14914530714,37,0.4065502625514013,-0.024469803390605532,0.38160342360644456,0.06880630575139976,0.007297208173793152,2.4350181997397775,14.988847583643123,3923276.55,0.04292190992891769,-0.0022293768808638696
E76,350,350,248,937510.61,957458.61,2735.5960285714286,373.2,2,0,346,929316.61,949264.61,2743.5393352601154,373.2,2,0,34,102,4,0,0.011428571428571429,0.0,0.005714285714285714,0.0,0.005780346820809248,0.0,0.9885714285714285,1101,27919.547352941176,55009.04853797525,55086.82268836835,34,1.9702700707352385,-0.05459720240908182,0.171753725944147,0.2515631547667199,0.13528577590743332,245,245,89,4573117.8,4588717.8,18729.460408163264,4100.0,1,0,223,4296997.8,4312597.8,19339.003587443945,4500.0,1,0,36,73,22,0,0.08979591836734693,0.0,0.004081632653061225,0.0,0.004484304932735426,0.0,0.9102040816326531,1102,119794.38333333333,136054.84066524162,135542.09184451576,36,1.1357363916358485,0.016576430494723574,5.586624203821656,0.17577108628122012,0.09881435654280328,4.543093416281473,0.6445086705202312,3367681.19,0.0783673469387755,-0.0012960418880738223
E77,54,54,46,809775.0,809775.0,14995.833333333334,622.5,0,0,53,807881.0,807881.0,15243.037735849057,620.0,0,0,17,16,1,0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.9814814814814815,1059,47522.41176470588,59473.61663382641,59473.61663382641,17,1.251485655405993,-0.051111952131563894,0.7182895414734674,0.9605375049048065,0.9229216495907407,258,258,23,4724047.99,4837002.59,18748.072054263564,9815.0,6,0,252,4576822.99,4689777.59,18610.22853174603,9815.0,6,0,15,2,6,0,0.023255813953488372,0.0,0.023255813953488372,0.0,0.023809523809523808,0.0,0.9767441860465116,868,312651.8393333333,315433.1592523286,319055.98238548986,15,1.0088959013480487,0.1199141991568456,5.476967193071828,0.9926575196074491,0.9854228632515281,5.805035135125099,4.754716981132075,3768941.99,0.004737295434969854,0.023809523809523808
E78,52,52,34,3748968.62,3748968.62,72095.55038461539,70403.5,0,0,52,3748968.62,3748968.62,72095.55038461539,70403.5,0,0,22,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,887,170407.66454545455,112386.24434646516,112386.24434646516,22,0.6595140227186627,-0.05751372210175556,0.22607180282263642,0.6034866864263057,0.3970480264600911,268,268,112,10955349.65,10955349.65,40878.1703358209,32437.0,0,0,248,10039067.1,10039067.1,40480.10927419355,32437.0,0,0,32,37,20,0,0.07462686567164178,0.0,0.0,0.0,0.0,0.0,0.9253731343283582,933,313720.846875,215296.6085857111,215296.6085857111,32,0.6862680970369005,-0.05038996326707408,0.12786089241670293,0.39947788375674864,0.22671676002125712,2.6778210536208755,4.769230769230769,6290098.4799999995,0.07462686567164178,0.0
E79,154,154,130,3324452.58,3324452.58,21587.354415584417,2900.0,0,0,152,3318032.58,3318032.58,21829.161710526318,2900.0,0,0,38,46,2,0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.987012987012987,1121,87316.64684210527,56933.048836364185,56933.048836364185,38,0.6520297205104113,-0.017389806651984422,0.9298610556517768,0.7270677703833758,0.5436362144180595,86,86,36,3854546.09,3854546.09,44820.30337209302,28744.0,0,0,74,3497419.09,3497419.09,47262.42013513514,30800.0,0,0,24,15,12,0,0.13953488372093023,0.0,0.0,0.0,0.0,0.0,0.8604651162790697,1038,145725.79541666666,101184.8842287599,101184.8842287599,24,0.6943512227155589,0.01889457540830052,2.7380241993196006,0.4372270095889481,0.24051506152988106,1.0540641195271205,0.4868421052631579,179386.50999999978,0.12654787073391724,0.0
E8,22536,22535,1083,181067507.17,182446402.53,8095.775760117146,348.0,78,0,21777,170418693.94,171762629.3,7887.3411994305925,338.0,77,0,38,2598,759,1,0.03367944621938232,4.437344692935747e-05,0.003461128860489883,0.0,0.0035358405657344907,0.0,0.9663205537806177,1144,4520069.1921052635,2013945.0329616456,2015699.7459986166,38,0.4455562398202211,0.005013977296277002,2.4869471242002126,0.20154613713752692,0.07447282249585978,9425,9425,743,430366180.82,461548546.82,48970.66809761273,40000.0,248,117,8359,380793887.67,411376253.67,49213.57263667903,40000.0,245,0,38,2679,1066,0,0.11310344827586206,0.0,0.026312997347480105,0.012413793103448275,0.029309726043785143,0.0,0.886896551724138,1141,10825690.886052633,5076383.452401347,4796569.053627619,38,0.4689200445342059,0.011531379114044707,1.6369458737961446,0.022768849481316245,0.004025113886127124,2.395027692266469,0.3838453414152546,210375193.73000002,0.07942400205647974,0.02577388547805065
E80,395,395,279,2603035.73,2603035.73,6589.9638734177215,300.0,0,0,390,2600684.82,2600684.82,6668.422615384615,300.0,0,0,33,105,5,0,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.9873417721518988,1004,78808.6309090909,245424.48231861801,245424.48231861801,33,3.1141827930207993,-0.04558784526958465,0.2577398904148318,0.4577255924460696,0.4000710846432575,48,48,12,3877455.52,3877455.52,80780.32333333333,89503.36,0,0,47,3779239.67,3779239.67,80409.35468085106,89006.72,0,0,8,38,1,0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.9791666666666666,1023,472404.95875,457141.38558729505,457141.38558729505,8,0.9676896423714668,0.1369791922042502,3.2780507162981185,0.2130678179507996,0.06307460513513058,1.45317096517678,0.12051282051282051,1178554.85,0.008175105485232067,0.0
E81,211,211,175,2358236.53,2517382.17,11930.721184834123,2940.0,3,0,205,2255424.53,2414570.17,11778.391073170731,2750.0,3,0,36,68,6,0,0.02843601895734597,0.0,0.014218009478672985,0.0,0.014634146341463415,0.0,0.9715639810426541,1091,67071.39361111111,48544.31787786356,53003.08823836885,36,0.7237708248516498,0.010017981082618237,1.402723693934398,0.6811643001453961,0.4703261574877649,649,649,257,4147436.89,4169961.89,6425.21092449923,7080.0,3,0,609,3910186.16,3932711.16,6457.653793103448,7150.0,3,0,37,119,40,0,0.061633281972265024,0.0,0.004622496147919877,0.0,0.0049261083743842365,0.0,0.938366718027735,1105,106289.49081081082,49478.559182268895,49531.80072618207,37,0.46550753799675154,0.0052184327202131125,1.2186081976729133,0.14199008706248337,0.047413501633771914,1.6287417151351622,2.970731707317073,1654761.6300000004,0.03319726301491906,-0.00970803796707918
E82,315,315,215,1777008.32,1777716.2,5643.543492063492,305.0,3,0,311,1693976.72,1694684.6,5449.146623794212,286.0,3,0,35,68,4,0,0.012698412698412698,0.0,0.009523809523809525,0.0,0.00964630225080386,0.0,0.9873015873015873,1106,48419.560000000005,47497.278567053596,47494.062748748634,35,0.9809522962838487,0.0012394258969439746,0.9547629586257473,0.1921694750751851,0.06818678898624386,343,343,49,3491321.21,3524016.47,10274.100495626823,11054.0,2,0,335,3401276.18,3433971.44,10250.661014925374,11051.5,2,0,26,8,8,0,0.023323615160349854,0.0,0.0058309037900874635,0.0,0.005970149253731343,0.0,0.9766763848396501,1071,132075.82461538463,129819.12912398626,129283.40926734473,26,0.9829136369356766,0.017914622920296247,0.8185891675989638,0.9769197265076847,0.9544683481280435,2.0263189032342654,1.0771704180064308,1707299.4600000002,0.010625202461937155,-0.003676152997072516
E83,2890,2890,570,41186120.16,41792850.5,14461.193944636678,7920.0,55,0,2699,37570784.98,38175265.32,14144.225757688033,7574.0,54,0,35,259,191,0,0.06608996539792387,0.0,0.01903114186851211,0.0,0.020007410151908114,0.0,0.9339100346020761,1080,1090721.8662857143,694629.1668210946,688166.838753076,35,0.6368527012175409,0.028825179430267255,136.5462904159132,0.16921567160964004,0.050264887434086455,706,706,122,3729982.43,3747622.43,5308.247067988669,5410.0,3,0,649,3481120.81,3498760.81,5391.002788906009,6000.0,3,0,23,160,57,0,0.08073654390934844,0.0,0.00424929178470255,0.0,0.004622496147919877,0.0,0.9192634560906515,1128,152120.0352173913,213024.63980558974,213393.07752085262,23,1.4003720121492285,0.01109481621917965,0.28488372093023256,0.07699297397812113,0.03492203987852535,0.09164994088900284,0.2404594294183031,-34089664.169999994,0.014646578511424563,-0.015384914003988236
E84,54,54,28,1662863.65,1662863.65,30793.771296296294,11100.0,0,0,53,1658750.05,1658750.05,31297.170754716983,11100.0,0,0,18,19,1,0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.9814814814814815,1104,92152.78055555555,78495.75803178303,78495.75803178303,18,0.851800212197187,-0.03213013645360035,1.3247078159810937,0.18990202894040606,0.1254818681828775,498,498,94,6471615.79,6660171.85,13373.839056224899,10560.0,6,0,445,5576905.35,5765461.41,12956.093056179776,10560.0,6,0,32,35,53,0,0.10642570281124498,0.0,0.012048192771084338,0.0,0.01348314606741573,0.0,0.893574297188755,1100,180170.6690625,127905.11897075636,130866.63970683959,32,0.7099108841427842,0.011406854131047387,1.140304708559122,0.15090775536038145,0.08391824846030264,3.4757867286876647,8.39622641509434,3918155.3,0.08790718429272647,0.01348314606741573
E85,229,229,194,436011.42,436808.83999999997,1907.4621834061134,223.0,1,0,228,432211.42,433008.83999999997,1899.1615789473683,222.0,1,0,31,38,1,0,0.004366812227074236,0.0,0.004366812227074236,0.0,0.0043859649122807015,0.0,0.9956331877729258,983,13968.027096774193,32093.082255486584,32100.475606988715,31,2.297610251837085,-0.012886930033576235,0.10174174628129157,0.226554266190039,0.1465398656823452,293,293,91,3121310.2,3121310.2,10652.935836177476,8700.0,0,0,247,2739277.0,2739277.0,11090.19028340081,7836.87,0,0,37,23,46,0,0.15699658703071673,0.0,0.0,0.0,0.0,0.0,0.8430034129692833,1099,74034.51351351352,97168.58141063809,97168.58141063809,37,1.3124768003358582,0.030156038740636062,5.342970219461586,0.24016884747325662,0.14174672292890544,6.326145674069842,1.0833333333333333,2307065.58,0.15262977480364248,-0.0043859649122807015
E86,138,138,86,1762783.58,1766981.58,12804.214347826088,214.15,1,0,137,1741768.3800000001,1745966.3800000001,12744.280145985402,211.3,1,0,23,36,1,0,0.007246376811594203,0.0,0.007246376811594203,0.0,0.0072992700729927005,0.0,0.9927536231884058,960,75911.58173913044,231635.76889114143,231696.33830133307,23,3.0513890447857603,-0.051170346444731944,0.5946348852081832,0.575780548534961,0.41880553254947445,22,22,16,4329051.16,7598263.16,345375.5981818182,177247.94,6,0,19,2229051.16,5498263.16,289382.2715789474,167295.88,6,0,13,7,3,0,0.13636363636363635,0.0,0.2727272727272727,0.0,0.3157894736842105,0.0,0.8636363636363636,918,422943.32,294679.9468193871,470860.0575606279,13,0.6967362596467703,0.130866701341582,7.165057369597799,0.38037466362377603,0.23158302271798364,3.149123157801011,0.1386861313868613,487282.78,0.12911725955204215,0.3084902036112178
E87,379,379,258,1798250.11,1798250.11,4744.723245382586,400.0,0,0,371,1706273.92,1706273.92,4599.121078167116,397.72,0,0,31,82,8,0,0.021108179419525065,0.0,0.0,0.0,0.0,0.0,0.978891820580475,924,55041.094193548386,66826.99354894385,66826.99354894385,31,1.2141290889667113,-0.04601427426435734,0.5355563979165806,0.16263106805266064,0.08206424220446842,74,74,34,4533006.79,4533006.79,61256.84851351351,69000.0,0,0,71,4328051.6,4328051.6,60958.473239436615,69000.0,0,0,22,13,3,0,0.04054054054054054,0.0,0.0,0.0,0.0,0.0,0.9594594594594594,916,196729.61818181816,251327.276411889,251327.276411889,22,1.2775263772413339,-0.014043963973382737,1.2851830648814309,0.5006906572001129,0.34088581010471947,2.5365514582793365,0.19137466307277629,2621777.6799999997,0.019432361121015478,0.0
E88,214,214,160,683458.46,683458.46,3193.731121495327,1429.5,0,0,214,683458.46,683458.46,3193.731121495327,1429.5,0,0,32,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,944,21358.076875,26312.86897449592,26312.86897449592,32,1.2319868089479344,0.0342731742746895,1.4991592695420952,0.5129207121088237,0.4122467929126147,400,400,115,2998419.93,3071274.97,7678.187425,9106.88,4,1,364,2721179.65,2794034.69,7675.919478021978,9106.88,4,0,35,86,36,0,0.09,0.0,0.01,0.0025,0.01098901098901099,0.0,0.91,1101,79829.56257142857,73472.37253309556,75735.36798451967,35,0.9203654657052038,0.04394144331858109,4.661821725799387,0.12293870266872027,0.04346768992309741,4.088082675865919,1.7009345794392523,2037721.19,0.09,0.01098901098901099
E89,65,65,36,2823442.69,2823442.69,43437.57984615384,800.0,0,0,63,2718420.69,2718420.69,43149.53476190476,800.0,0,0,16,12,2,0,0.03076923076923077,0.0,0.0,0.0,0.0,0.0,0.9692307692307692,1025,169901.293125,671054.0478495118,671054.0478495118,16,3.949670043745948,-0.3473910127098789,0.005195321270480407,0.9881973051051197,0.9765675376364003,172,172,39,2283146.16,2283146.16,13274.10558139535,10000.0,0,0,165,2158396.0,2158396.0,13081.18787878788,10000.0,0,0,23,24,7,0,0.040697674418604654,0.0,0.0,0.0,0.0,0.0,0.9593023255813954,1109,93843.30434782608,102923.40123769219,102923.40123769219,23,1.0967580687079297,0.07274164893323981,1.337209159505259,0.19744662239922608,0.09461584035356595,0.7939889539319244,2.619047619047619,-560024.69,0.009928443649373883,0.0
E9,4293,4293,975,26702370.13,27083413.81,6308.7383671092475,574.0,27,0,4199,26333514.09,26569889.21,6327.67068587759,564.0,26,0,38,738,94,0,0.02189610994642441,0.0,0.006289308176100629,0.0,0.006191950464396285,0.0,0.9781038900535756,1143,699207.6107894738,310155.8840686839,305105.9308691328,38,0.4435819623280238,0.0018140286466900172,1.231562985096965,0.28337366936277114,0.1291498539769881,5906,5906,415,380818065.86,402137074.54,68089.5825499492,77174.20499999999,122,0,5760,369412037.87,390731046.55,67835.25113715278,76603.60500000001,122,0,38,123,146,0,0.024720623095157466,0.0,0.020656959024720624,0.0,0.021180555555555557,0.0,0.9752793769048426,1142,10282395.961842105,3191144.1152619612,3336393.47690543,38,0.3103502459061364,0.004132159386771879,1.1581694109035994,0.14517452452486718,0.05813702036501621,14.7057838089495,1.3717551798047154,343078523.78000003,0.0028245131487330544,0.014988605091159271
E90,139,139,80,787876.57,787876.57,5668.176762589927,1470.0,0,0,135,757788.57,757788.57,5613.248666666666,1470.0,0,0,23,35,4,0,0.02877697841726619,0.0,0.0,0.0,0.0,0.0,0.9712230215827338,978,32947.32913043478,59540.867163861025,59540.867163861025,23,1.8071530753872465,0.13364144955966475,9.91430637780409,0.22139024873389157,0.12043028794953418,261,261,120,4833004.16,5081609.76,19469.7691954023,4917.0,6,39,187,3443969.33,3692574.93,19746.39,5777.0,6,0,32,49,74,0,0.2835249042145594,0.0,0.022988505747126436,0.14942528735632185,0.03208556149732621,0.0,0.7164750957854407,981,115392.9665625,156002.5990029501,147410.3734101011,32,1.3519246766089057,0.05403082814795466,4.100499451027994,0.5060158955257815,0.3238791518411551,4.872830069210466,1.385185185185185,2686180.7600000002,0.2547479257972932,0.03208556149732621
E91,177,177,137,1615182.18,1651182.18,9328.712881355932,6000.0,1,0,168,1493945.65,1529945.65,9106.819345238095,5262.5,1,0,36,35,9,0,0.05084745762711865,0.0,0.005649717514124294,0.0,0.005952380952380952,0.0,0.9491525423728814,1099,42498.490277777775,31240.66573094887,31635.38486114691,36,0.735100600674383,-0.005897069530834546,1.7134531752715336,0.37481527530079256,0.17935334539661604,129,129,82,2862281.4,2879221.4,22319.54573643411,17800.0,1,0,123,2694565.5,2711505.5,22044.760162601626,17800.0,1,0,37,73,6,0,0.046511627906976744,0.0,0.007751937984496124,0.0,0.008130081300813009,0.0,0.9534883720930233,1105,73283.93243243243,21690.290148462154,21858.312796990558,37,0.29597606772071816,0.007607107900861982,1.2099934487439143,0.10953324638286738,0.036464215254248894,1.7722887737874873,0.7321428571428571,1200619.85,-0.004335829720141904,0.002177700348432057
E92,213,213,161,159766.41,159766.41,750.0770422535212,310.0,0,0,212,159392.41,159392.41,751.8509905660378,310.0,0,0,30,89,1,0,0.004694835680751174,0.0,0.0,0.0,0.0,0.0,0.9953051643192489,924,5313.080333333333,6509.598356394106,6509.598356394106,30,1.2252023210629865,-0.004618815944070736,2.59106308411215,0.1769218496664929,0.05606064484991597,39,39,19,2509840.0,2761840.0,70816.41025641025,72000.0,2,0,36,2275840.0,2527840.0,70217.77777777778,71000.0,2,0,12,13,3,0,0.07692307692307693,0.0,0.05128205128205128,0.0,0.05555555555555555,0.0,0.9230769230769231,1087,210653.33333333334,243921.2673769712,262046.26785544894,12,1.1579274038402962,0.12717543865084843,2.7647610121836927,0.5797835306032028,0.3681136357265476,15.859224413508773,0.16981132075471697,2116447.59,0.07222824124232576,0.05555555555555555
E93,213,213,168,335386.83,347686.83,1632.3325352112677,325.0,1,0,208,302914.83,315214.83,1515.4559134615386,316.0,1,0,29,65,5,0,0.023474178403755867,0.0,0.004694835680751174,0.0,0.004807692307692308,0.0,0.9765258215962441,919,10869.476896551725,14407.459315685128,14530.12825038138,29,1.325497027391981,0.04090990443383826,4.68534255599473,0.3710644578492706,0.16133797597818983,148,148,78,1584737.0,1673509.0,11307.493243243243,8000.0,5,1,141,1520337.0,1609109.0,11412.120567375887,8000.0,5,0,35,28,7,0,0.0472972972972973,0.0,0.033783783783783786,0.006756756756756757,0.03546099290780142,0.0,0.9527027027027027,1108,45974.54285714286,51020.65546212509,51398.786754278204,35,1.10975884242421,0.03547967034100555,1.621165899384325,0.21994905255020014,0.11480734557008494,5.104801065355967,0.6778846153846154,1217422.17,0.023823118893541433,0.030653300600109113
E94,4,4,4,16346.0,16346.0,4086.5,305.0,0,0,4,16346.0,16346.0,4086.5,305.0,0,0,3,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,658,5448.666666666667,8909.127080322367,8909.127080322367,3,1.6351022415861434,-0.004588278477914519,1.0,0.945552428728741,0.8950638125322719,196,196,68,1208913.49,1388913.49,7086.293316326531,9903.0,9,0,178,1084795.89,1264795.89,7105.594887640449,9999.0,9,0,24,56,18,0,0.09183673469387756,0.0,0.04591836734693878,0.0,0.05056179775280899,0.0,0.9081632653061225,973,52699.82875000001,74580.86730345544,70141.15302852108,24,1.4152013217586674,0.10809730473414654,2.895554178607389,0.22697417209349088,0.13976637990282875,77.37647681389942,44.5,1068449.89,0.09183673469387756,0.05056179775280899
E95,4,4,3,1138.0,1138.0,284.5,280.0,0,0,4,1138.0,1138.0,284.5,280.0,0,0,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,724,379.3333333333333,172.05038021850848,172.05038021850848,3,0.45355987755318583,-0.39279437609841866,1.0,1.0,1.0,913,913,359,2527622.45,2527622.45,2768.480230010953,1280.0,0,1,864,2380080.45,2380080.45,2754.722743055556,1200.0,0,0,35,485,49,0,0.05366922234392114,0.0,0.0,0.001095290251916758,0.0,0.0,0.9463307776560789,1111,68002.29857142858,52519.51551565885,52519.51551565885,35,0.7723197100535235,-0.008168602567408935,0.2689577016986296,0.1603391179487231,0.03414053093362807,2091.4590949033395,216.0,2378942.45,0.05366922234392114,0.0
E96,11,11,11,2435469.96,2435469.96,221406.36,350.0,0,0,11,2435469.96,2435469.96,221406.36,350.0,0,0,7,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,702,347924.27999999997,916536.7642443384,916536.7642443384,7,2.634299521276119,0.247046992934374,318.0935295166008,0.9962865647499097,0.9925939087894139,20,20,4,1579350.0,1579350.0,78967.5,86825.0,0,0,18,1481350.0,1481350.0,82297.22222222222,93175.0,0,0,4,3,2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,582,370337.5,357989.6259553713,357989.6259553713,4,0.9666577809575625,0.7215175346812029,2.2935948759007205,0.8565497687919803,0.7469536998686117,0.6082398979784583,1.6363636363636365,-954119.96,0.1,0.0
E97,9,9,9,19880.0,19880.0,2208.8888888888887,3000.0,0,0,9,19880.0,19880.0,2208.8888888888887,3000.0,0,0,9,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,493,2208.8888888888887,1472.4846726234916,1472.4846726234916,9,0.666617809537798,-0.018108651911468807,1.1587301587301588,0.9859154929577465,0.9722277325927395,264,264,117,1009316.9,1032936.9,3912.639772727273,2500.0,4,3,255,1000542.9,1024162.9,4016.325098039216,2810.0,4,0,19,63,9,0,0.03409090909090909,0.0,0.015151515151515152,0.011363636363636364,0.01568627450980392,0.0,0.9659090909090909,564,53903.31052631579,40622.11470162657,40553.29380153655,19,0.7536107579476905,0.05647419630867968,2.6022932482817485,0.20779604494558435,0.11151899008411378,51.517248490945676,28.333333333333332,980662.9,0.03409090909090909,0.01568627450980392
