enterprise_id,enterprise_name,main_risk_score,risk_instability_mean,risk_instability_sd,risk_instability_p05,risk_instability_p10,risk_instability_p50,risk_instability_p90,risk_instability_p95,risk_instability_min,risk_instability_max,risk_instability_test_count,label_spreading_risk_score,label_spreading_final_labeled_nodes,label_spreading_final_unlabeled_target_nodes,label_spreading_test_labels_hidden,rating_prob_A,rating_prob_B,rating_prob_C,rating_prob_D,predicted_rating,ood_feature_count,ood_feature_fraction,missing_primary_feature_count,novelty_score_max_tail_distance,ood_flag,threshold_source,threshold_rule,main_risk_rank,label_spreading_risk_rank,rank_difference_label_spreading_minus_main,main_top20_candidate,label_spreading_top20_candidate,rating_probability_sum,rating_probability_min,rating_row_nonnegative_ok,rating_row_sum_ok,rating_probability_check,risk_instability_interval_width,risk_disagreement_abs,rating_entropy_normalized,uncertainty_reason_ood,uncertainty_reason_interval_width,uncertainty_reason_model_disagreement,uncertainty_reason_rating_entropy,uncertainty_reasons,high_uncertainty_flag,risk_interval_is_external_confidence_interval,risk_interval_definition,risk_interpretation
E318,***商贸有限公司,0.06690050473,0.08017490353,0.0209378025,0.04492922394,0.05866459198,0.07809834078,0.1134819318,0.1166976649,0.02064785508,0.1256506514,50,0.009317391025,123,302,True,0.509359782,0.3862163642,0.09556119981,0.008862654014,A,1,0.06666666667,0,0.0008786861776,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,226,181,-45,0,0,1,0.008862654014,True,True,PASS,0.07176844096,0.05758311371,0.7049765278,True,False,False,False,OOD,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E208,个体经营E208,0.06634981274,0.09150477843,0.027263001,0.05429232369,0.05990527652,0.0862455979,0.1299800428,0.1403484786,0.04241369233,0.157426262,50,0.0001607179174,123,302,True,0.86402023,0.1172852922,0.01723563733,0.00145884054,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,227,290,63,0,0,1,0.00145884054,True,True,PASS,0.0860561549,0.06618909482,0.3297714987,False,False,False,False,none,0,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E294,个体经营E294,0.06629335685,0.07495413814,0.01170081382,0.05604345752,0.06118923345,0.07550561232,0.09163314171,0.09238093374,0.0462589413,0.0994148604,50,0.07042729944,123,302,True,0.3763567946,0.4565715482,0.1519221604,0.01514949675,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,228,112,-116,0,0,1,0.01514949675,True,True,PASS,0.03633747622,0.004133942595,0.7758037939,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E230,***建筑劳务有限公司,0.06582158636,0.0826349247,0.0185262866,0.04981352164,0.06200126921,0.08502718288,0.1067507697,0.1125110849,0.04364875792,0.1184304489,50,0.001471315594,123,302,True,0.4329037366,0.4302284119,0.1248533028,0.01201454869,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,229,238,9,0,0,1,0.01201454869,True,True,PASS,0.06269756324,0.06435027076,0.7489112457,False,False,False,False,none,0,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E153,个体经营E153,0.0656927255,0.08043652346,0.02476657257,0.04441052508,0.05563368724,0.07740938793,0.1113598621,0.1193877984,0.03244372243,0.1660520098,50,0.002667771774,123,302,True,0.2120618395,0.4777038123,0.2768921795,0.03334216872,B,1,0.06666666667,0,8.181684408e-06,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,230,221,-9,0,0,1,0.03334216872,True,True,PASS,0.0749772733,0.06302495373,0.8300918663,True,False,False,True,OOD|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E170,***建筑劳务有限公司,0.06550885325,0.07309163856,0.01174680771,0.05584722974,0.06006790328,0.07215691046,0.08742008633,0.0901227534,0.04892040383,0.1076866811,50,0.0005855383156,123,302,True,0.3168190421,0.4761862404,0.187369784,0.01962493355,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,231,264,33,0,0,1,0.01962493355,True,True,PASS,0.03427552366,0.06492331493,0.799535573,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E261,***医疗器械有限公司,0.06533010708,0.07989569188,0.01413305954,0.05930202116,0.06306917163,0.07977991201,0.09387186641,0.103084122,0.04674027552,0.1252829807,50,0.0142767295,123,302,True,0.306598405,0.4784774251,0.1943613351,0.02056283476,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,232,161,-71,0,0,1,0.02056283476,True,True,PASS,0.04378210085,0.05105337758,0.8031599142,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E224,***纸业有限公司,0.06354587666,0.08781440463,0.03033763787,0.04462486499,0.05534905386,0.0845044933,0.1343622068,0.1410597927,0.03628478743,0.1686945667,50,0.000745961661,123,302,True,0.8981759546,0.08828686086,0.01248589198,0.001051292517,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,233,257,24,0,0,1,0.001051292517,True,True,PASS,0.09643492768,0.062799915,0.2688305409,False,False,False,False,none,0,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E163,***物流有限公司,0.06342247812,0.06909595269,0.01706014729,0.04424268403,0.04545170602,0.06595302037,0.08923329259,0.09317930549,0.03897158292,0.1156525836,50,0.001341993126,123,302,True,0.1354744215,0.4287113658,0.3798876921,0.05592652057,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,234,241,7,0,0,1,0.05592652057,True,True,PASS,0.04893662147,0.06208048499,0.8388389346,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E137,***建设工程有限公司,0.06292225318,0.06874010976,0.01386373893,0.04789556826,0.05318961804,0.06636130351,0.08787011043,0.09285921495,0.04320607364,0.1037345934,50,0.0002558793375,123,302,True,0.2627984165,0.4837128821,0.2281087767,0.02537992471,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,235,279,44,0,0,1,0.02537992471,True,True,PASS,0.0449636467,0.06266637384,0.8171919835,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E206,***建设工程有限公司,0.06257196707,0.06897474843,0.01338909104,0.04950335895,0.05409643129,0.06783381742,0.0875170798,0.09184636553,0.04113595399,0.09483234433,50,0.04182565168,123,302,True,0.2573742365,0.4837662261,0.2327729805,0.02608655695,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,236,123,-113,0,0,1,0.02608655695,True,True,PASS,0.04234300658,0.02074631539,0.8187543957,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E136,***机械有限责任公司,0.06222333221,0.08757624792,0.03371973886,0.04927950085,0.05381701549,0.08318844101,0.123791903,0.1628125936,0.03420884201,0.1964979455,50,0.3371147351,123,302,True,0.2964343182,0.4803856826,0.2016222786,0.02155772059,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,237,69,-168,0,0,1,0.02155772059,True,True,PASS,0.1135330927,0.2748914028,0.8066344874,False,False,True,True,label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E151,***路桥工程有限公司,0.06143754113,0.07300614542,0.01547498865,0.04946527386,0.05371729608,0.07366794734,0.09349602545,0.1008969826,0.04556052957,0.1112527944,50,0.02576615207,123,302,True,0.3490068449,0.4667947957,0.167177625,0.01702073444,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,238,144,-94,0,0,1,0.01702073444,True,True,PASS,0.05143170874,0.03567138906,0.7872664327,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E156,个体经营E156,0.06116067527,0.06834398662,0.01699760055,0.04443334697,0.0470761156,0.06668138767,0.0882781837,0.09147012132,0.03448354381,0.117853091,50,0.006731741516,123,302,True,0.2487266933,0.4835394822,0.2404592924,0.02727453217,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,239,192,-47,0,0,1,0.02727453217,True,True,PASS,0.04703677435,0.05442893376,0.8211604958,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E259,***文化传媒有限公司,0.06085732094,0.06855029432,0.01293963182,0.0474879338,0.05188673868,0.0685949822,0.08215082382,0.08813106004,0.03616612587,0.1010237457,50,0.2920908122,123,302,True,0.2803358293,0.4825866442,0.2138011996,0.02327632693,B,1,0.06666666667,0,0.003378286662,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,240,82,-158,0,0,1,0.02327632693,True,True,PASS,0.04064312624,0.2312334913,0.8118703899,True,False,True,True,OOD|label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E155,个体经营E155,0.06077081477,0.07519536888,0.01458646445,0.05267348133,0.0594207432,0.07517014231,0.09338574488,0.09579881528,0.04189910594,0.1085496535,50,0.2586613144,123,302,True,0.3363784971,0.4708483584,0.1747884957,0.01798464881,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,241,88,-153,0,0,1,0.01798464881,True,True,PASS,0.04312533396,0.1978904996,0.7922354059,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E144,***劳务有限公司,0.05989639601,0.06832061238,0.01341716678,0.04953807085,0.05180004434,0.06698337785,0.08551418897,0.08812521101,0.04411153903,0.1123662648,50,0.001604520809,123,302,True,0.3043179548,0.478938604,0.1959630003,0.02078044095,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,242,237,-5,0,0,1,0.02078044095,True,True,PASS,0.03858714016,0.0582918752,0.8039507595,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E149,***建筑劳务有限公司,0.05966215737,0.06874405514,0.01258656966,0.04909568114,0.0522719321,0.06904518613,0.08234034747,0.0871231959,0.04423964006,0.1084993337,50,0.001414535036,123,302,True,0.3872386599,0.4520076984,0.1462768946,0.01447674703,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,243,239,-4,0,0,1,0.01447674703,True,True,PASS,0.03802751476,0.05824762234,0.7709702035,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E220,***文化传播有限公司,0.05955429,0.06501738521,0.01219149927,0.04529123701,0.04794417372,0.06385847377,0.08001072991,0.08287492091,0.0389233452,0.0910788351,50,0.002913645286,123,302,True,0.1431647131,0.4367237933,0.3674770073,0.05263448633,B,1,0.06666666667,0,0.008344215878,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,244,219,-25,0,0,1,0.05263448633,True,True,PASS,0.0375836839,0.05664064472,0.8388830442,True,False,False,True,OOD|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E172,***物流有限公司,0.05935152676,0.06725886794,0.01234563619,0.04635017447,0.05166494017,0.06699449496,0.08354774056,0.08602413912,0.04069143423,0.09772207908,50,0.0004803814995,123,302,True,0.4092518782,0.4420067154,0.1355186422,0.01322276415,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,245,272,27,0,0,1,0.01322276415,True,True,PASS,0.03967396465,0.05887114526,0.7607015825,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E234,***机电设备商贸有限公司,0.05769963741,0.06888058976,0.01154319086,0.0508130315,0.05684972232,0.06711759071,0.08311622003,0.08776682369,0.0401435405,0.09742813337,50,0.2905587666,123,302,True,0.4119967773,0.4406922007,0.1342354337,0.01307558836,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,246,83,-163,0,0,1,0.01307558836,True,True,PASS,0.03695379218,0.2328591292,0.7593741281,False,False,True,True,label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E167,***体育文化股份有限公司,0.05747336053,0.08168691266,0.03179152535,0.03767421183,0.04785905563,0.07779709737,0.1280194999,0.1375687567,0.03040855178,0.1719696555,50,7.568999747e-05,123,302,True,0.8922289188,0.09336052666,0.01329052186,0.001120032717,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,247,297,50,0,0,1,0.001120032717,True,True,PASS,0.09989454482,0.05739767054,0.2799997424,False,False,False,False,none,0,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E212,***建电管理咨询有限公司,0.054977759,0.06383641726,0.0125408699,0.04276797559,0.04597571117,0.06284443313,0.0793632645,0.08607397523,0.03727613804,0.09321426707,50,0.00338845132,123,302,True,0.5213045365,0.378660431,0.09158277153,0.008452260958,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,248,217,-31,0,0,1,0.008452260958,True,True,PASS,0.04330599964,0.05158930768,0.6972449436,False,False,False,False,none,0,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E246,***物业服务有限公司,0.05366797291,0.06191321302,0.01116089415,0.04436790503,0.04772690578,0.06154508124,0.07459581088,0.07571981656,0.03174673164,0.08834866853,50,0.5270570697,123,302,True,0.3184485554,0.475788107,0.1862825317,0.01948080594,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,249,36,-213,0,1,1,0.01948080594,True,True,PASS,0.03135191152,0.4733890968,0.7989456685,False,False,True,True,label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E258,***国际货运有限公司,0.05331872098,0.05956085809,0.00914541896,0.04526943137,0.04893550531,0.06063014375,0.07236834755,0.07381826944,0.03995217072,0.07876258202,50,0.01032964764,123,302,True,0.3677762096,0.4599784305,0.1565380105,0.01570734943,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,250,178,-72,0,0,1,0.01570734943,True,True,PASS,0.02854883807,0.04298907334,0.7795046291,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E213,***科技有限公司,0.05214613302,0.06015382815,0.01099151679,0.03985049886,0.04859350989,0.05890033295,0.07310147333,0.07653785756,0.0355972824,0.0856137553,50,8.925010069e-05,123,302,True,0.2945391869,0.4806985397,0.203011692,0.02175058142,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,251,295,44,0,0,1,0.02175058142,True,True,PASS,0.0366873587,0.05205688292,0.8072679616,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E273,个体经营E273,0.05108800842,0.06242561525,0.01230950535,0.03923449282,0.05044644735,0.06326307036,0.07345487004,0.0795156602,0.0274529032,0.09009872446,50,0.0001382644579,123,302,True,0.3666187237,0.4604245293,0.1571721966,0.0157845505,B,2,0.1333333333,0,0.6684161456,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,252,291,39,0,0,1,0.0157845505,True,True,PASS,0.04028116738,0.05094974396,0.7799964739,True,False,False,True,OOD|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E209,***工程检测有限公司,0.05019038873,0.0568748942,0.01061578916,0.03725117169,0.04283396714,0.05598742579,0.06988001748,0.07543265916,0.03544798104,0.07878138165,50,0.01367634408,123,302,True,0.2567394933,0.4837628146,0.2333265615,0.02617113054,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,253,166,-87,0,0,1,0.02617113054,True,True,PASS,0.03818148746,0.03651404465,0.8189345812,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E289,***运业有限公司***分公司,0.04872417748,0.05800871544,0.01084666311,0.03917179934,0.04174545193,0.05777665807,0.0690377741,0.07425520241,0.02921267147,0.08522587484,50,0.0005035072845,123,302,True,0.4419299495,0.4254780269,0.121005177,0.01158684664,A,1,0.06666666667,0,0.01276083314,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,254,271,17,0,0,1,0.01158684664,True,True,PASS,0.03508340307,0.0482206702,0.7441975496,True,False,False,False,OOD,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E150,***建设工程有限公司,0.04809596502,0.05549579611,0.01079649625,0.03735733199,0.04434593036,0.05530543661,0.07076132332,0.07321330356,0.03176494463,0.07648292462,50,0.0049084182,123,302,True,0.3739612452,0.4575401498,0.1531958785,0.01530272657,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,255,207,-48,0,0,1,0.01530272657,True,True,PASS,0.03585597157,0.04318754682,0.7768467429,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E250,***塑料厂,0.04804275462,0.05783874899,0.01274562381,0.0386872561,0.04278069422,0.0583577095,0.07106800177,0.07450212885,0.02627659872,0.09424644239,50,0.1271229226,123,302,True,0.4418844138,0.425502326,0.1210242989,0.01158896138,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,256,104,-152,0,0,1,0.01158896138,True,True,PASS,0.03581487276,0.07908016799,0.7442216328,False,False,False,False,none,0,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E190,***劳务有限公司,0.04801111119,0.05820663562,0.01332608482,0.03644815209,0.04104801096,0.06016741347,0.07257927492,0.07890625495,0.02491233111,0.08771951854,50,0.004326090062,123,302,True,0.4921144882,0.3968316134,0.1015642493,0.00948964907,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,257,211,-46,0,0,1,0.00948964907,True,True,PASS,0.04245810285,0.04368502113,0.7157081418,False,False,False,False,none,0,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E228,***文化发展有限公司,0.04793081534,0.05461330916,0.01204974879,0.03542593452,0.03988219574,0.05367373955,0.06959537772,0.07267731321,0.02077521063,0.07882362801,50,0.01746764026,123,302,True,0.2148193071,0.4784501253,0.2739137474,0.03281682014,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,258,157,-101,0,0,1,0.03281682014,True,True,PASS,0.03725137869,0.03046317508,0.8294987834,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E160,***钢结构工程有限公司,0.04763865975,0.05525560826,0.01185420373,0.03611670857,0.04085981706,0.05680541951,0.06823085468,0.07530537182,0.03235167025,0.08479370044,50,0.3354895388,123,302,True,0.2912373696,0.4812102203,0.2054600054,0.02209240478,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,259,70,-189,0,0,1,0.02209240478,True,True,PASS,0.03918866326,0.287850879,0.8083607953,False,False,True,True,label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E235,个体经营E235,0.04719287347,0.06070231431,0.01154331889,0.04310358889,0.04668251578,0.06076707048,0.07338004269,0.08057227766,0.03226886323,0.08816798535,50,0.0003928529264,123,302,True,0.4673128181,0.4114355015,0.1107807668,0.01047091366,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,260,275,15,0,0,1,0.01047091366,True,True,PASS,0.03746868878,0.04680002054,0.7302827864,False,False,False,False,none,0,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E168,***建材有限公司,0.04702682686,0.06010088706,0.01242805658,0.04206608303,0.0458409065,0.06001055291,0.07734382118,0.08161174188,0.03671157403,0.09099783803,50,0.3699075841,123,302,True,0.4974991226,0.3935557836,0.09965579733,0.009289296422,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,261,66,-195,0,0,1,0.009289296422,True,True,PASS,0.03954565885,0.3228807573,0.7124110715,False,False,True,False,label_spreading_disagreement,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E174,***工程技术有限公司,0.04645413672,0.0572880996,0.01110961438,0.03896873292,0.04660795576,0.05679323467,0.0721865749,0.07543808175,0.03009130251,0.07891231211,50,0.003480383514,123,302,True,0.3862271997,0.4524429674,0.1467921145,0.01453771835,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,262,215,-47,0,0,1,0.01453771835,True,True,PASS,0.03646934882,0.04297375321,0.7714261566,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E169,***建筑设计有限公司,0.04621654357,0.053349685,0.0104699571,0.03576164831,0.0425744159,0.05222748973,0.06873966231,0.07006832717,0.03063395412,0.07518271593,50,0.4718926654,123,302,True,0.3595800156,0.4630659719,0.1610895708,0.01626444168,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,263,46,-217,0,1,1,0.01626444168,True,True,PASS,0.03430667886,0.4256761218,0.7829499149,False,False,True,True,label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E161,***建筑劳务有限责任公司,0.04601752607,0.05510287764,0.01222136454,0.03545026725,0.03818983204,0.05437951554,0.07024531504,0.07553553062,0.03080233196,0.08772741323,50,0.04170115019,123,302,True,0.516587352,0.3816635416,0.09313700154,0.008612104943,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,264,126,-138,0,0,1,0.008612104943,True,True,PASS,0.04008526337,0.004316375876,0.7003279729,False,False,False,False,none,0,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E204,***科技发展有限公司,0.04546017552,0.05286783405,0.01057997299,0.03417911034,0.04164528642,0.05060051466,0.06585224095,0.06854821727,0.03004877719,0.0761763315,50,0.0002475136665,123,302,True,0.2869632324,0.4818081498,0.2086824171,0.02254620073,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,265,280,15,0,0,1,0.02254620073,True,True,PASS,0.03436910693,0.04521266186,0.8097548991,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E142,***运业有限公司,0.04497248243,0.05356558654,0.009967163119,0.03749982508,0.04064863199,0.05450709522,0.06552620457,0.06788439029,0.03151777226,0.07575497149,50,0.003432708911,123,302,True,0.34772238,0.4672274759,0.1679344817,0.01711566234,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,266,216,-50,0,0,1,0.01711566234,True,True,PASS,0.03038456521,0.04153977352,0.7877810803,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E211,个体经营E211,0.04497149201,0.05776158109,0.01182812417,0.04041519942,0.04239825179,0.05596413526,0.07084636875,0.07729031091,0.03018093324,0.09168111311,50,0.00607471354,123,302,True,0.5149548833,0.3826970524,0.09367997251,0.008668091797,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,267,196,-71,0,0,1,0.008668091797,True,True,PASS,0.03687511149,0.03889677847,0.7013858471,False,False,False,False,none,0,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E225,***物业服务有限责任公司***分公司,0.04395071825,0.05267752183,0.009982079765,0.03550581291,0.04259145905,0.05108849598,0.06577160739,0.06803365179,0.02899618228,0.07739166181,50,0.06281064439,123,302,True,0.4043519769,0.444317237,0.1378404448,0.01349034129,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,268,114,-154,0,0,1,0.01349034129,True,True,PASS,0.03252783889,0.01885992614,0.7630450196,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E159,个体经营E159,0.04388393826,0.05198324733,0.009991329348,0.03398788013,0.04170512083,0.05023198511,0.06515744781,0.0694504916,0.02953057429,0.07274786358,50,0.3094959037,123,302,True,0.3608457827,0.462600119,0.1603773009,0.01617679742,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,269,81,-188,0,0,1,0.01617679742,True,True,PASS,0.03546261148,0.2656119654,0.7824235316,False,False,True,True,label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E185,***生态魔芋有限公司,0.04370184396,0.05783905811,0.01626502519,0.03339600359,0.04469317189,0.05867259542,0.0789789551,0.08162169416,0.01106015934,0.1017639944,50,0.2758440606,123,302,True,0.6614648458,0.2801972528,0.0536093294,0.004728571965,A,1,0.06666666667,0,0.1650201981,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,270,85,-185,0,0,1,0.004728571965,True,True,PASS,0.04822569057,0.2321422167,0.5857677819,True,False,True,False,OOD|label_spreading_disagreement,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
