enterprise_id,enterprise_name,industry_code,mapping_status,confidence,mapping_confidence,q2_main_risk,q2_risk_interpretation,growth_yoy_pct,growth_source,d_h_pp,S_h,identity_multiplier,identity_risk,light_multiplier,light_risk,medium_multiplier,medium_risk,severe_multiplier,severe_risk,robust_risk,unknown_industry_flag,industry_high_uncertainty_flag,high_uncertainty_flag,unknown_policy,growth_source_url,source_release_date,source_period,source_standard,source_status,source_interpretation,risk_override_only
E124,个体经营E124,unknown,generic_unknown,0.0,0.0,0.06693188597,historical invoice behavior relative default tendency; 302 firms have no observed default labels,,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.06693188597,1.1103125,0.07431530964106561,1.220625,0.08169873331213125,1.25,0.08366485746249999,0.08366485746249999,1,1,1,max_known_S,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,derived_policy_max_known_S,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E351,***文化传播有限公司,other_services,high_specific_rule,1.0,1.0,0.3054408309,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-1.8,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,1.8,0.045,1.0,0.3054408309,1.005625,0.3071589355738125,1.01125,0.308877040247625,1.016875,0.3105951449214375,0.3105951449214375,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E352,***居装饰工程有限公司,construction,high_specific_rule,1.0,1.0,0.3100317271,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-17.5,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,17.5,0.4375,1.0,0.3100317271,1.0546875,0.3269865871757812,1.109375,0.3439414472515625,1.1640625,0.36089630732734373,0.36089630732734373,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E353,***税务师事务所有限公司,leasing_business_services,high_specific_rule,1.0,1.0,0.2094910807,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-9.4,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,9.4,0.23500000000000001,1.0,0.2094910807,1.029375,0.2156448811955625,1.05875,0.22179868169112502,1.088125,0.2279524821866875,0.2279524821866875,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E354,***广告有限公司,leasing_business_services,high_specific_rule,1.0,1.0,0.2071532718,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-9.4,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,9.4,0.23500000000000001,1.0,0.2071532718,1.029375,0.21323839915912499,1.05875,0.21932352651825002,1.088125,0.22540865387737502,0.22540865387737502,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E355,***地毯经营部,wholesale_retail,high_specific_rule,1.0,1.0,0.1524745622,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-17.8,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,17.8,0.445,1.0,0.1524745622,1.055625,0.160955959722375,1.11125,0.16943735724475,1.166875,0.17791875476712501,0.17791875476712501,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E356,***建材装饰部,wholesale_retail,high_specific_rule,1.0,1.0,0.2057589781,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-17.8,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,17.8,0.445,1.0,0.2057589781,1.055625,0.2172043212568125,1.11125,0.228649664413625,1.166875,0.2400950075704375,0.2400950075704375,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E357,***家居经营部,wholesale_retail,high_specific_rule,1.0,1.0,0.1918285315,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-17.8,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,17.8,0.445,1.0,0.1918285315,1.055625,0.2024989935646875,1.11125,0.21316945562937503,1.166875,0.22383991769406253,0.22383991769406253,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E358,***五金经营部,wholesale_retail,high_specific_rule,1.0,1.0,0.1521510173,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-17.8,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,17.8,0.445,1.0,0.1521510173,1.055625,0.1606144176373125,1.11125,0.169077817974625,1.166875,0.1775412183119375,0.1775412183119375,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E359,***厨房用品经营部,wholesale_retail,high_specific_rule,1.0,1.0,0.1679190052,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-17.8,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,17.8,0.445,1.0,0.1679190052,1.055625,0.17725949986425,1.11125,0.1865999945285,1.166875,0.19594048919275,0.19594048919275,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E360,***建筑劳务有限公司,construction,high_specific_rule,1.0,1.0,0.4716604114,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-17.5,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,17.5,0.4375,1.0,0.4716604114,1.0546875,0.4974543401484375,1.109375,0.5232482688968749,1.1640625,0.5490421976453125,0.5490421976453125,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E361,***勘察设计工程有限公司,construction,high_specific_rule,1.0,1.0,0.2546519942,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-17.5,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,17.5,0.4375,1.0,0.2546519942,1.0546875,0.2685782751328125,1.109375,0.282504556065625,1.1640625,0.29643083699843753,0.29643083699843753,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E362,***建材有限公司,unknown,low_specific_or_unmatched_unknown,0.0,0.0,0.3261795751,historical invoice behavior relative default tendency; 302 firms have no observed default labels,,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.3261795751,1.1103125,0.36216125947821876,1.220625,0.39814294385643756,1.25,0.407724468875,0.407724468875,1,1,1,max_known_S,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,derived_policy_max_known_S,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E363,***建筑工程设计有限公司,construction,high_specific_rule,1.0,1.0,0.4117872774,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-17.5,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,17.5,0.4375,1.0,0.4117872774,1.0546875,0.4343068941328125,1.109375,0.456826510865625,1.1640625,0.4793461275984375,0.4793461275984375,0,0,0,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E364,***电子有限公司,unknown,low_specific_or_unmatched_unknown,0.0,0.0,0.1677352428,historical invoice behavior relative default tendency; 302 firms have no observed default labels,,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.1677352428,1.1103125,0.186238536771375,1.220625,0.20474183074275,1.25,0.20966905349999998,0.20966905349999998,1,1,1,max_known_S,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,derived_policy_max_known_S,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E365,***信息技术有限公司,information_software_it,high_specific_rule,1.0,1.0,0.3554073179,historical invoice behavior relative default tendency; 302 firms have no observed default labels,13.2,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,0.0,0.0,1.0,0.3554073179,1.0,0.3554073179,1.0,0.3554073179,1.0,0.3554073179,0.3554073179,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E366,***房地产经纪有限公司,real_estate,high_specific_rule,1.0,1.0,0.1999291094,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-6.1,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,6.1,0.1525,1.0,0.1999291094,1.0190625,0.2037402580479375,1.038125,0.207551406695875,1.0571875,0.21136255534381249,0.21136255534381249,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E367,***电子商务有限公司,wholesale_retail,high_specific_rule,1.0,1.0,0.1966396481,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-17.8,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,17.8,0.445,1.0,0.1966396481,1.055625,0.20757772852556253,1.11125,0.21851580895112502,1.166875,0.22945388937668754,0.22945388937668754,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E368,***通信科技有限责任公司,information_software_it,high_specific_rule,1.0,1.0,0.5434393237,historical invoice behavior relative default tendency; 302 firms have no observed default labels,13.2,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,0.0,0.0,1.0,0.5434393237,1.0,0.5434393237,1.0,0.5434393237,1.0,0.5434393237,0.5434393237,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E369,***网络技术有限公司,information_software_it,high_specific_rule,1.0,1.0,0.2283153679,historical invoice behavior relative default tendency; 302 firms have no observed default labels,13.2,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,0.0,0.0,1.0,0.2283153679,1.0,0.2283153679,1.0,0.2283153679,1.0,0.2283153679,0.2283153679,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E370,***设计服务部,other_services,high_specific_rule,1.0,1.0,0.1604663878,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-1.8,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,1.8,0.045,1.0,0.1604663878,1.005625,0.161369011231375,1.01125,0.16227163466275,1.016875,0.163174258094125,0.163174258094125,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E371,***自动化科技有限公司,unknown,low_specific_or_unmatched_unknown,0.0,0.0,0.3928105039,historical invoice behavior relative default tendency; 302 firms have no observed default labels,,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.3928105039,1.1103125,0.43614241261146874,1.220625,0.47947432132293755,1.25,0.491013129875,0.491013129875,1,1,1,max_known_S,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,derived_policy_max_known_S,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E372,***汽车维修有限责任公司,other_services,high_specific_rule,1.0,1.0,0.142314924,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-1.8,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,1.8,0.045,1.0,0.142314924,1.005625,0.14311544544750002,1.01125,0.143915966895,1.016875,0.1447164883425,0.1447164883425,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E373,个体经营E373,unknown,generic_unknown,0.0,0.0,0.6735708518,historical invoice behavior relative default tendency; 302 firms have no observed default labels,,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.6735708518,1.1103125,0.7478741363891875,1.220625,0.822177420978375,1.25,0.84196356475,0.84196356475,1,1,1,max_known_S,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,derived_policy_max_known_S,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E374,***建材经营部,wholesale_retail,high_specific_rule,1.0,1.0,0.258621491,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-17.8,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,17.8,0.445,1.0,0.258621491,1.055625,0.273007311436875,1.11125,0.28739313187375,1.166875,0.301778952310625,0.301778952310625,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E375,***电器经营部,wholesale_retail,high_specific_rule,1.0,1.0,0.1440779626,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-17.8,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,17.8,0.445,1.0,0.1440779626,1.055625,0.152092299269625,1.11125,0.16010663593925,1.166875,0.168120972608875,0.168120972608875,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E376,***建筑装饰设计有限责任公司,construction,high_specific_rule,1.0,1.0,0.4865881656,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-17.5,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,17.5,0.4375,1.0,0.4865881656,1.0546875,0.51319845590625,1.109375,0.5398087462125,1.1640625,0.56641903651875,0.56641903651875,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E377,***文化传播有限公司,other_services,high_specific_rule,1.0,1.0,0.4139336005,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-1.8,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,1.8,0.045,1.0,0.4139336005,1.005625,0.4162619770028125,1.01125,0.418590353505625,1.016875,0.4209187300084375,0.4209187300084375,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E378,***商贸有限公司,wholesale_retail,high_specific_rule,1.0,1.0,0.4576221214,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-17.8,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,17.8,0.445,1.0,0.4576221214,1.055625,0.48307735190287504,1.11125,0.50853258240575,1.166875,0.5339878129086251,0.5339878129086251,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E379,***药业有限公司,unknown,low_specific_or_unmatched_unknown,0.0,0.0,0.2543452203,historical invoice behavior relative default tendency; 302 firms have no observed default labels,,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.2543452203,1.1103125,0.2824026774143438,1.220625,0.31046013452868754,1.25,0.317931525375,0.317931525375,1,1,1,max_known_S,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,derived_policy_max_known_S,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E380,***建材有限公司,unknown,low_specific_or_unmatched_unknown,0.0,0.0,0.4551323812,historical invoice behavior relative default tendency; 302 firms have no observed default labels,,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.4551323812,1.1103125,0.505339172001125,1.220625,0.55554596280225,1.25,0.5689154765,0.5689154765,1,1,1,max_known_S,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,derived_policy_max_known_S,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E381,***通信网络工程有限公司,information_software_it,high_specific_rule,1.0,1.0,0.532733148,historical invoice behavior relative default tendency; 302 firms have no observed default labels,13.2,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,0.0,0.0,1.0,0.532733148,1.0,0.532733148,1.0,0.532733148,1.0,0.532733148,0.532733148,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E382,***教育信息咨询有限公司***分公司,other_services,high_specific_rule,1.0,1.0,0.2280354915,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-1.8,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,1.8,0.045,1.0,0.2280354915,1.005625,0.2293181911396875,1.01125,0.23060089077937498,1.016875,0.23188359041906248,0.23188359041906248,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E383,***通讯器材经营部,wholesale_retail,high_specific_rule,1.0,1.0,0.4224271149,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-17.8,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,17.8,0.445,1.0,0.4224271149,1.055625,0.44592462316631254,1.11125,0.46942213143262507,1.166875,0.49291963969893754,0.49291963969893754,0,0,0,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E384,个体经营E384,unknown,generic_unknown,0.0,0.0,0.5678905916,historical invoice behavior relative default tendency; 302 firms have no observed default labels,,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.5678905916,1.1103125,0.630536022485875,1.220625,0.6931814533717501,1.25,0.7098632395,0.7098632395,1,1,1,max_known_S,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,derived_policy_max_known_S,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E385,***装饰工程有限公司,construction,high_specific_rule,1.0,1.0,0.6017593881,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-17.5,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,17.5,0.4375,1.0,0.6017593881,1.0546875,0.6346681046367187,1.109375,0.6675768211734374,1.1640625,0.7004855377101562,0.7004855377101562,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E386,个体经营E386,unknown,generic_unknown,0.0,0.0,0.2530818125,historical invoice behavior relative default tendency; 302 firms have no observed default labels,,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.2530818125,1.1103125,0.2809998999414063,1.220625,0.3089179873828125,1.25,0.316352265625,0.316352265625,1,1,1,max_known_S,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,derived_policy_max_known_S,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E387,***农副产品经营部,unknown,ambiguous_unknown,0.0,0.0,0.1821964253,historical invoice behavior relative default tendency; 302 firms have no observed default labels,,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.1821964253,1.1103125,0.20229496846590625,1.220625,0.2223935116318125,1.25,0.227745531625,0.227745531625,1,1,1,max_known_S,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,derived_policy_max_known_S,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E388,***商贸有限公司,wholesale_retail,high_specific_rule,1.0,1.0,0.1790204903,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-17.8,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,17.8,0.445,1.0,0.1790204903,1.055625,0.1889785050729375,1.11125,0.19893651984587502,1.166875,0.20889453461881252,0.20889453461881252,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E389,***清洁服务有限公司,leasing_business_services,high_specific_rule,1.0,1.0,0.4730465972,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-9.4,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,9.4,0.23500000000000001,1.0,0.4730465972,1.029375,0.48694234099274997,1.05875,0.5008380847855,1.088125,0.51473382857825,0.51473382857825,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E390,***建筑工程有限公司,construction,high_specific_rule,1.0,1.0,0.5828931716,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-17.5,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,17.5,0.4375,1.0,0.5828931716,1.0546875,0.614770141921875,1.109375,0.6466471122437499,1.1640625,0.678524082565625,0.678524082565625,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E391,***五金店,wholesale_retail,high_specific_rule,1.0,1.0,0.1448750785,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-17.8,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,17.8,0.445,1.0,0.1448750785,1.055625,0.1529337547415625,1.11125,0.16099243098312502,1.166875,0.16905110722468752,0.16905110722468752,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E392,***科技有限公司,unknown,low_specific_or_unmatched_unknown,0.0,0.0,0.2586628925,historical invoice behavior relative default tendency; 302 firms have no observed default labels,,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.2586628925,1.1103125,0.2871966428289063,1.220625,0.31573039315781254,1.25,0.32332861562500004,0.32332861562500004,1,1,1,max_known_S,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,derived_policy_max_known_S,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E393,***商贸有限责任公司,wholesale_retail,high_specific_rule,1.0,1.0,0.150808229,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-17.8,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,17.8,0.445,1.0,0.150808229,1.055625,0.159196936738125,1.11125,0.16758564447625,1.166875,0.175974352214375,0.175974352214375,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
