enterprise_id,enterprise_name,main_risk_score,risk_instability_mean,risk_instability_sd,risk_instability_p05,risk_instability_p10,risk_instability_p50,risk_instability_p90,risk_instability_p95,risk_instability_min,risk_instability_max,risk_instability_test_count,label_spreading_risk_score,label_spreading_final_labeled_nodes,label_spreading_final_unlabeled_target_nodes,label_spreading_test_labels_hidden,rating_prob_A,rating_prob_B,rating_prob_C,rating_prob_D,predicted_rating,ood_feature_count,ood_feature_fraction,missing_primary_feature_count,novelty_score_max_tail_distance,ood_flag,threshold_source,threshold_rule,main_risk_rank,label_spreading_risk_rank,rank_difference_label_spreading_minus_main,main_top20_candidate,label_spreading_top20_candidate,rating_probability_sum,rating_probability_min,rating_row_nonnegative_ok,rating_row_sum_ok,rating_probability_check,risk_instability_interval_width,risk_disagreement_abs,rating_entropy_normalized,uncertainty_reason_ood,uncertainty_reason_interval_width,uncertainty_reason_model_disagreement,uncertainty_reason_rating_entropy,uncertainty_reasons,high_uncertainty_flag,risk_interval_is_external_confidence_interval,risk_interval_definition,risk_interpretation,rating_probability_sum_recomputed,risk_mean,risk_p90,risk_used,risk_used_column,pD,d_probability_reject_flag,uncertainty_reason_ood_optimization,uncertainty_reason_interval_optimization,uncertainty_reason_disagreement_optimization,uncertainty_reason_entropy_optimization,optimization_uncertainty_flag,uncertainty_cap_applied,max_loan_limit_10k,eligible_for_optimization,optimization_threshold_source,d_rule_description,uncertainty_rule_description,scenario_id,risk_variant,lgd,funding_cost_rate,budget_definition,nominal_budget_10k,decision,decision_reason,selected_rate,selected_rate_percent,offered_loan_amount_10k,offered_loan_amount_yuan,selected_acceptance_probability,selected_customer_churn_mass,expected_disbursed_amount_10k,expected_interest_income_10k,expected_credit_loss_10k,expected_funding_cost_10k,expected_net_return_10k,unit_expected_net_return_per_10k,budget_projection_adjustment_10k,selected_rate_is_observed_attachment3_point,no_D_churn_extrapolation_used,risk_is_historical_relative_default_tendency,customer_churn_is_not_default_rate,industry_code,q2_main_risk,robust_risk,unknown_industry_flag,industry_high_uncertainty_flag,q2_baseline_risk,q3_scenario_id,scenario,q2_scenario_id,risk_override_column,risk_override_only
E343,***五金工具经营部,0.1392889246,0.1420008831,0.02634490308,0.1005137159,0.1089912722,0.1387454675,0.174853672,0.1771435471,0.08257560399,0.197220003,50,0.02742003371,123,302,True,0.2761253473,0.4829839195,0.2171329379,0.02375779522,B,1,0.06666666667,0,1.333946815e-05,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,144,140,-4,0,0,1,0.02375779522,True,True,PASS,0.07662983122,0.09194915719,0.8131849464,True,False,False,True,OOD|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,0.9999999999,0.1392889246,0.174853672,0.1392889246,risk_mean,0.02375779522,False,True,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,贷,优化选择；高不确定性额度上限,0.1425,14.25,50,500000,0.1431002868,0.8331419179,7.155014338,0.8775720122,0.4983071264,0.2146504301,0.1646144556,0.003292289111,0,True,True,True,True,wholesale_retail,0.1193691909,0.1392889246,0,0,0.1193691909,robust,robust,primary,robust_risk,True
E344,***机械有限公司,0.231410494,0.1827271549,0.0389724119,0.1036066548,0.1376336977,0.1923831694,0.2200181864,0.2232854341,0.0458049904,0.2297116231,50,0.4238084073,123,302,True,0.08240939688,0.3435181788,0.480392744,0.09367968026,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,94,57,-37,0,1,1,0.08240939688,True,True,PASS,0.1196787793,0.2386800121,0.8272233773,False,False,True,True,label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,0.9999999999,0.231410494,0.2200181864,0.231410494,risk_mean,0.09367968026,False,False,False,True,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,unknown,0.1851283952,0.231410494,1,1,0.1851283952,robust,robust,primary,robust_risk,True
E345,***科技有限公司,0.2797543007,0.2139996382,0.02501698932,0.1729143564,0.176924372,0.2206717561,0.24241501,0.2450454048,0.1648982035,0.262927323,50,0.3352233599,123,302,True,0.07901592602,0.3357669583,0.4875809677,0.09763614793,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,76,71,-5,0,0,1,0.07901592602,True,True,PASS,0.07213104844,0.1114199193,0.8254856577,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,0.9999999999,0.2797543007,0.24241501,0.2797543007,risk_mean,0.09763614793,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,unknown,0.2238034406,0.2797543007,1,1,0.2238034406,robust,robust,primary,robust_risk,True
E346,个体经营E346,0.2117866881,0.173232193,0.0292091535,0.1229689744,0.1399720121,0.1745265705,0.2096197893,0.216213485,0.1027620035,0.23649856,50,0.00112440131,123,302,True,0.1455856413,0.4390697044,0.363678887,0.05166576727,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,104,247,143,0,0,1,0.05166576727,True,True,PASS,0.09324451062,0.1683049492,0.8388392689,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.2117866881,0.2096197893,0.2117866881,risk_mean,0.05166576727,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,unknown,0.1694293505,0.2117866881,1,1,0.1694293505,robust,robust,primary,robust_risk,True
E347,***不锈钢材料有限公司,0.277987278,0.2162440013,0.03254253308,0.1596101333,0.1840824543,0.2175823646,0.2496014872,0.2633214624,0.130244787,0.3004752009,50,0.01306745574,123,302,True,0.09728295209,0.3736947626,0.4497136571,0.07930862814,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,77,170,93,0,0,1,0.07930862814,True,True,PASS,0.103711329,0.2093223666,0.8330859164,False,False,True,True,label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,0.9999999999,0.277987278,0.2496014872,0.277987278,risk_mean,0.07930862814,False,False,False,True,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,unknown,0.2223898224,0.277987278,1,1,0.2223898224,robust,robust,primary,robust_risk,True
E348,***酒店管理有限公司,0.1600396364,0.1360064796,0.0281171898,0.09238035989,0.09741371518,0.139376681,0.1694225855,0.1850520973,0.07557516838,0.190606104,50,0.0006511467783,123,302,True,0.1732699539,0.4606192569,0.3236967444,0.04241404479,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,138,260,122,0,0,1,0.04241404479,True,True,PASS,0.09267173742,0.1273805623,0.8367222567,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.1600396364,0.1694225855,0.1600396364,risk_mean,0.04241404479,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,accommodation_catering,0.1280317091,0.1600396364,0,0,0.1280317091,robust,robust,primary,robust_risk,True
E349,***营销策划广告有限公司,0.3460153376,0.3227189002,0.06893813119,0.2285763959,0.2388224344,0.3262030276,0.4031701115,0.4209336202,0.188685141,0.5158730643,50,0.129942387,123,302,True,0.0144616483,0.09365523175,0.5043931859,0.3874899341,C,1,0.06666666667,0,0.0175100672,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,59,103,44,1,0,1,0.0144616483,True,True,PASS,0.1923572244,0.1880498819,0.7181905785,True,False,False,False,OOD,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.3460153376,0.4031701115,0.3460153376,risk_mean,0.3874899341,False,True,False,False,False,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,leasing_business_services,0.3179922689,0.3460153376,0,0,0.3179922689,robust,robust,primary,robust_risk,True
E350,***演艺设备有限公司,0.3660602966,0.2730768435,0.03563588927,0.2125814734,0.2184208077,0.2719181291,0.3173829756,0.3278898087,0.2091917361,0.3498046588,50,0.3189263186,123,302,True,0.04646400195,0.2405494019,0.552964547,0.1600220492,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,63,79,16,0,0,1,0.04646400195,True,True,PASS,0.1153083353,0.02607808132,0.7979438856,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.3660602966,0.3173829756,0.3660602966,risk_mean,0.1600220492,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,unknown,0.2928482373,0.3660602966,1,1,0.2928482373,robust,robust,primary,robust_risk,True
E351,***文化传播有限公司,0.3105951449,0.3050097482,0.03350832667,0.2601218936,0.2662460465,0.2992956664,0.3545992202,0.3583453298,0.2493707866,0.4024426713,50,0.8845454903,123,302,True,0.04793513601,0.2458193094,0.5505721256,0.155673429,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,62,15,-47,0,1,1,0.04793513601,True,True,PASS,0.09822343616,0.5791046593,0.7997418858,False,False,True,True,label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.3105951449,0.3545992202,0.3105951449,risk_mean,0.155673429,False,False,False,True,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,other_services,0.3054408309,0.3105951449,0,0,0.3054408309,robust,robust,primary,robust_risk,True
E352,***居装饰工程有限公司,0.3608963073,0.3093491008,0.06514710342,0.2125954857,0.2244247107,0.301256872,0.4079349464,0.4165536429,0.1979960368,0.4431980691,50,0.5812062995,123,302,True,0.1040594819,0.3856055568,0.4363241924,0.07401076877,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,60,34,-26,1,1,1,0.07401076877,True,True,PASS,0.2039581572,0.2711745725,0.834951483,False,True,True,True,risk_interval_width|label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,0.9999999999,0.3608963073,0.4079349464,0.3608963073,risk_mean,0.07401076877,False,False,True,True,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,construction,0.3100317271,0.3608963073,0,0,0.3100317271,robust,robust,primary,robust_risk,True
E353,***税务师事务所有限公司,0.2279524822,0.2024863413,0.03044047148,0.1339634084,0.17074813,0.2058513014,0.2337308792,0.2374448265,0.1187969268,0.2516362919,50,0.001889578584,123,302,True,0.0849398581,0.3490770472,0.4750683768,0.09091471789,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,80,230,150,0,0,1,0.0849398581,True,True,PASS,0.1034814181,0.2076015021,0.8284144928,False,False,True,True,label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.2279524822,0.2337308792,0.2279524822,risk_mean,0.09091471789,False,False,False,True,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,leasing_business_services,0.2094910807,0.2279524822,0,0,0.2094910807,robust,robust,primary,robust_risk,True
E354,***广告有限公司,0.2254086539,0.2085660655,0.02170062763,0.1744400221,0.1801904679,0.208852727,0.2379421251,0.2474919433,0.168233255,0.2546681109,50,0.005475995552,123,302,True,0.1150223976,0.4027526456,0.4155626799,0.06666227699,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,82,203,121,0,0,1,0.06666227699,True,True,PASS,0.07305192117,0.2016772763,0.8371028534,False,False,True,True,label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.2254086539,0.2379421251,0.2254086539,risk_mean,0.06666227699,False,False,False,True,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,leasing_business_services,0.2071532718,0.2254086539,0,0,0.2071532718,robust,robust,primary,robust_risk,True
E355,***地毯经营部,0.1779187548,0.1877655474,0.0357901221,0.1332541925,0.1507945953,0.1842756298,0.2339655849,0.2586649516,0.1209568182,0.2840976039,50,0.0468321025,123,302,True,0.2239958028,0.4805490588,0.2642972054,0.03115793294,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,118,122,4,0,0,1,0.03115793294,True,True,PASS,0.1254107591,0.1056424597,0.8274271441,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,0.9999999999,0.1779187548,0.2339655849,0.1779187548,risk_mean,0.03115793294,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,wholesale_retail,0.1524745622,0.1779187548,0,0,0.1524745622,robust,robust,primary,robust_risk,True
E356,***建材装饰部,0.2400950076,0.2291045786,0.05741090405,0.1539361644,0.1551408567,0.2193617732,0.3110036487,0.3297395997,0.1330790756,0.349420208,50,0.3926737236,123,302,True,0.05391898378,0.2661880478,0.5398240605,0.1400689079,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,83,62,-21,0,0,1,0.05391898378,True,True,PASS,0.1758034352,0.1869147456,0.8063960525,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.2400950076,0.3110036487,0.2400950076,risk_mean,0.1400689079,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,wholesale_retail,0.2057589781,0.2400950076,0,0,0.2057589781,robust,robust,primary,robust_risk,True
E357,***家居经营部,0.2238399177,0.2115796283,0.0265255552,0.175694199,0.178027015,0.2118533995,0.2440750563,0.2555982438,0.1641378416,0.285946412,50,0.0633617198,123,302,True,0.140008647,0.4335407352,0.3725061025,0.05394451522,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,90,113,23,0,0,1,0.05394451522,True,True,PASS,0.07990404481,0.1284668117,0.8388996897,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,0.9999999999,0.2238399177,0.2440750563,0.2238399177,risk_mean,0.05394451522,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,wholesale_retail,0.1918285315,0.2238399177,0,0,0.1918285315,robust,robust,primary,robust_risk,True
E358,***五金经营部,0.1775412183,0.1839293917,0.03963812032,0.1409426634,0.1473939028,0.1761373298,0.2210148058,0.2536291033,0.06196395036,0.293885693,50,0.1719889303,123,302,True,0.1060041937,0.3888317863,0.4325586919,0.07260532809,C,2,0.1333333333,0,1.59629952e-05,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,119,98,-21,0,0,1,0.07260532809,True,True,PASS,0.1126864399,0.01983791307,0.8354070285,True,False,False,True,OOD|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.1775412183,0.2210148058,0.1775412183,risk_mean,0.07260532809,False,True,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,wholesale_retail,0.1521510173,0.1775412183,0,0,0.1521510173,robust,robust,primary,robust_risk,True
E359,***厨房用品经营部,0.1959404892,0.2049357171,0.03717048867,0.1507035032,0.162750505,0.1976531803,0.2558944973,0.2643152857,0.1418707825,0.3072302248,50,0.02043924143,123,302,True,0.2281279758,0.4813095066,0.2601097216,0.03045279598,B,1,0.06666666667,0,1.278471425e-07,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,106,150,44,0,0,1,0.03045279598,True,True,PASS,0.1136117824,0.1474797637,0.8264472356,True,False,False,True,OOD|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.1959404892,0.2558944973,0.1959404892,risk_mean,0.03045279598,False,True,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,wholesale_retail,0.1679190052,0.1959404892,0,0,0.1679190052,robust,robust,primary,robust_risk,True
E360,***建筑劳务有限公司,0.5490421976,0.4901007389,0.09759672001,0.3535601948,0.3845941599,0.4695165932,0.6231945927,0.6634782511,0.3137406765,0.7745727215,50,0.4860706812,123,302,True,0.004447145436,0.03114222402,0.2892823212,0.6751283093,D,2,0.1333333333,0,0.1428571429,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,35,42,7,1,1,1,0.004447145436,True,True,PASS,0.3099180563,0.01441026976,0.545453861,True,True,False,False,OOD|risk_interval_width,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.5490421976,0.6231945927,0.5490421976,risk_mean,0.6751283093,False,True,True,False,False,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,construction,0.4716604114,0.5490421976,0,0,0.4716604114,robust,robust,primary,robust_risk,True
E361,***勘察设计工程有限公司,0.296430837,0.2513238322,0.0233260784,0.2163301947,0.2238070173,0.2499536679,0.2821371094,0.2910808685,0.2015935845,0.3020815195,50,0.04704694317,123,302,True,0.05769616607,0.278214501,0.5324368561,0.1316524768,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,68,121,53,0,0,1,0.05769616607,True,True,PASS,0.07475067382,0.207605051,0.8101069339,False,False,True,True,label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.296430837,0.2821371094,0.296430837,risk_mean,0.1316524768,False,False,False,True,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,construction,0.2546519942,0.296430837,0,0,0.2546519942,robust,robust,primary,robust_risk,True
E362,***建材有限公司,0.4077244689,0.2955476101,0.05235599196,0.2153450183,0.2364940279,0.2966231169,0.3534986249,0.3705229345,0.1254063406,0.4029862576,50,0.007294240905,123,302,True,0.03852832527,0.2101813702,0.5632038181,0.1880864864,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,56,188,132,1,0,1,0.03852832527,True,True,PASS,0.1551779162,0.3188853342,0.7869236078,False,False,True,True,label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.4077244689,0.3534986249,0.4077244689,risk_mean,0.1880864864,False,False,False,True,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,unknown,0.3261795751,0.4077244689,1,1,0.3261795751,robust,robust,primary,robust_risk,True
E363,***建筑工程设计有限公司,0.4793461276,0.3812544068,0.03004619964,0.325883313,0.3329527038,0.3875644655,0.41263787,0.4208017712,0.3207586409,0.4364634688,50,0.519389311,123,302,True,0.01660132083,0.1057911387,0.5228132402,0.3547943003,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,44,38,-6,1,1,1,0.01660132083,True,True,PASS,0.09491845823,0.1076020336,0.7302768382,False,False,False,False,none,0,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.4793461276,0.41263787,0.4793461276,risk_mean,0.3547943003,False,False,False,False,False,False,False,100,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,优化未选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,construction,0.4117872774,0.4793461276,0,0,0.4117872774,robust,robust,primary,robust_risk,True
E364,***电子有限公司,0.2096690535,0.1692151928,0.03071644439,0.1196727149,0.129929668,0.1770557719,0.2001263304,0.2043143307,0.07517732479,0.2116468342,50,0.001820801697,123,302,True,0.2084596091,0.4766447749,0.2808471191,0.03404849701,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,107,232,125,0,0,1,0.03404849701,True,True,PASS,0.08464161575,0.1659144411,0.8308451969,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.2096690535,0.2001263304,0.2096690535,risk_mean,0.03404849701,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,unknown,0.1677352428,0.2096690535,1,1,0.1677352428,robust,robust,primary,robust_risk,True
E365,***信息技术有限公司,0.3554073179,0.3386887566,0.06098171249,0.2476337994,0.266269546,0.3361622744,0.4181414253,0.4277430201,0.1783675769,0.4782878683,50,0.1982025134,123,302,True,0.03783737365,0.2073733742,0.5638126924,0.1909765597,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,49,97,48,1,0,1,0.03783737365,True,True,PASS,0.1801092207,0.1572048046,0.7858423804,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,0.9999999999,0.3554073179,0.4181414253,0.3554073179,risk_mean,0.1909765597,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,information_software_it,0.3554073179,0.3554073179,0,0,0.3554073179,robust,robust,primary,robust_risk,True
E366,***房地产经纪有限公司,0.2113625553,0.2369340092,0.0429627823,0.176540243,0.186382189,0.2331408148,0.2953592797,0.3054894748,0.1573444154,0.3391619868,50,0.05229692447,123,302,True,0.08252814171,0.3437831918,0.4801421403,0.09354652614,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,86,119,33,0,0,1,0.08252814171,True,True,PASS,0.1289492318,0.1476321849,0.8272812249,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.2113625553,0.2953592797,0.2113625553,risk_mean,0.09354652614,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,real_estate,0.1999291094,0.2113625553,0,0,0.1999291094,robust,robust,primary,robust_risk,True
