enterprise_id,enterprise_name,industry_code,q2_main_risk,robust_risk,scenario_id,scenario,risk_used,q2_decision,q2_selected_rate,q2_offered_loan_amount_10k,offered_loan_amount_10k,selected_rate,acceptance_probability,customer_churn_mass,unit_expected_interest_per_10k,unit_expected_credit_loss_per_10k,unit_expected_funding_cost_per_10k,unit_expected_net_return_per_10k,expected_disbursed_amount_10k,expected_interest_income_10k,expected_credit_loss_10k,expected_funding_cost_10k,expected_net_return_10k,source
E124,个体经营E124,unknown,0.06693188597,0.08366485746,fixed_q2_under_robust,fixed_q2_under_robust,0.08366485746,贷,0.1225,50,50,0.1225,0.1877442636,0.8110378526,0.02107449165,0.007853798525,0.005632327907,0.007588365215,9.387213178,1.053724582,0.3926899262,0.2816163953,0.3794182608,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E362,***建材有限公司,unknown,0.3261795751,0.4077244689,fixed_q2_under_robust,fixed_q2_under_robust,0.4077244689,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E363,***建筑工程设计有限公司,construction,0.4117872774,0.4793461276,fixed_q2_under_robust,fixed_q2_under_robust,0.4793461276,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E364,***电子有限公司,unknown,0.1677352428,0.2096690535,fixed_q2_under_robust,fixed_q2_under_robust,0.2096690535,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E365,***信息技术有限公司,information_software_it,0.3554073179,0.3554073179,fixed_q2_under_robust,fixed_q2_under_robust,0.3554073179,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E366,***房地产经纪有限公司,real_estate,0.1999291094,0.2113625553,fixed_q2_under_robust,fixed_q2_under_robust,0.2113625553,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E367,***电子商务有限公司,wholesale_retail,0.1966396481,0.2294538894,fixed_q2_under_robust,fixed_q2_under_robust,0.2294538894,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E368,***通信科技有限责任公司,information_software_it,0.5434393237,0.5434393237,fixed_q2_under_robust,fixed_q2_under_robust,0.5434393237,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E369,***网络技术有限公司,information_software_it,0.2283153679,0.2283153679,fixed_q2_under_robust,fixed_q2_under_robust,0.2283153679,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E370,***设计服务部,other_services,0.1604663878,0.1631742581,fixed_q2_under_robust,fixed_q2_under_robust,0.1631742581,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E371,***自动化科技有限公司,unknown,0.3928105039,0.4910131299,fixed_q2_under_robust,fixed_q2_under_robust,0.4910131299,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E372,***汽车维修有限责任公司,other_services,0.142314924,0.1447164883,fixed_q2_under_robust,fixed_q2_under_robust,0.1447164883,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E373,个体经营E373,unknown,0.6735708518,0.8419635648,fixed_q2_under_robust,fixed_q2_under_robust,0.8419635648,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E374,***建材经营部,wholesale_retail,0.258621491,0.3017789523,fixed_q2_under_robust,fixed_q2_under_robust,0.3017789523,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E375,***电器经营部,wholesale_retail,0.1440779626,0.1681209726,fixed_q2_under_robust,fixed_q2_under_robust,0.1681209726,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E376,***建筑装饰设计有限责任公司,construction,0.4865881656,0.5664190365,fixed_q2_under_robust,fixed_q2_under_robust,0.5664190365,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E377,***文化传播有限公司,other_services,0.4139336005,0.42091873,fixed_q2_under_robust,fixed_q2_under_robust,0.42091873,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E378,***商贸有限公司,wholesale_retail,0.4576221214,0.5339878129,fixed_q2_under_robust,fixed_q2_under_robust,0.5339878129,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E379,***药业有限公司,unknown,0.2543452203,0.3179315254,fixed_q2_under_robust,fixed_q2_under_robust,0.3179315254,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E380,***建材有限公司,unknown,0.4551323812,0.5689154765,fixed_q2_under_robust,fixed_q2_under_robust,0.5689154765,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E381,***通信网络工程有限公司,information_software_it,0.532733148,0.532733148,fixed_q2_under_robust,fixed_q2_under_robust,0.532733148,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E382,***教育信息咨询有限公司***分公司,other_services,0.2280354915,0.2318835904,fixed_q2_under_robust,fixed_q2_under_robust,0.2318835904,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E383,***通讯器材经营部,wholesale_retail,0.4224271149,0.4929196397,fixed_q2_under_robust,fixed_q2_under_robust,0.4929196397,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E384,个体经营E384,unknown,0.5678905916,0.7098632395,fixed_q2_under_robust,fixed_q2_under_robust,0.7098632395,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E385,***装饰工程有限公司,construction,0.6017593881,0.7004855377,fixed_q2_under_robust,fixed_q2_under_robust,0.7004855377,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E386,个体经营E386,unknown,0.2530818125,0.3163522656,fixed_q2_under_robust,fixed_q2_under_robust,0.3163522656,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E387,***农副产品经营部,unknown,0.1821964253,0.2277455316,fixed_q2_under_robust,fixed_q2_under_robust,0.2277455316,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E388,***商贸有限公司,wholesale_retail,0.1790204903,0.2088945346,fixed_q2_under_robust,fixed_q2_under_robust,0.2088945346,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E389,***清洁服务有限公司,leasing_business_services,0.4730465972,0.5147338286,fixed_q2_under_robust,fixed_q2_under_robust,0.5147338286,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E390,***建筑工程有限公司,construction,0.5828931716,0.6785240826,fixed_q2_under_robust,fixed_q2_under_robust,0.6785240826,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E391,***五金店,wholesale_retail,0.1448750785,0.1690511072,fixed_q2_under_robust,fixed_q2_under_robust,0.1690511072,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E392,***科技有限公司,unknown,0.2586628925,0.3233286156,fixed_q2_under_robust,fixed_q2_under_robust,0.3233286156,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E393,***商贸有限责任公司,wholesale_retail,0.150808229,0.1759743522,fixed_q2_under_robust,fixed_q2_under_robust,0.1759743522,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E394,***环保设计研究院（有限合伙）,unknown,0.5030424038,0.6288030047,fixed_q2_under_robust,fixed_q2_under_robust,0.6288030047,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E395,***网络科技有限公司,information_software_it,0.320971453,0.320971453,fixed_q2_under_robust,fixed_q2_under_robust,0.320971453,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E396,***文化传播有限公司,other_services,0.4926184178,0.5009313536,fixed_q2_under_robust,fixed_q2_under_robust,0.5009313536,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E397,***大闸蟹经营部,unknown,0.4160276284,0.5200345355,fixed_q2_under_robust,fixed_q2_under_robust,0.5200345355,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E398,***医疗管理咨询有限公司,leasing_business_services,0.5216074509,0.5675741075,fixed_q2_under_robust,fixed_q2_under_robust,0.5675741075,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E399,***装饰工程有限公司,construction,0.5323221386,0.6196562395,fixed_q2_under_robust,fixed_q2_under_robust,0.6196562395,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E400,***办公用品经营部,wholesale_retail,0.2455641334,0.2865426482,fixed_q2_under_robust,fixed_q2_under_robust,0.2865426482,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E401,***遮阳技术发展中心,unknown,0.7449814988,0.9312268735,fixed_q2_under_robust,fixed_q2_under_robust,0.9312268735,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E402,***商贸有限公司,wholesale_retail,0.3767019362,0.4395640718,fixed_q2_under_robust,fixed_q2_under_robust,0.4395640718,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E403,***机械有限公司,unknown,0.2860351962,0.3575439953,fixed_q2_under_robust,fixed_q2_under_robust,0.3575439953,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E404,个体经营E404,unknown,0.7412520883,0.9265651104,fixed_q2_under_robust,fixed_q2_under_robust,0.9265651104,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E405,***职业技能服务有限公司,other_services,0.6412903625,0.6521121374,fixed_q2_under_robust,fixed_q2_under_robust,0.6521121374,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E406,***招投标代理有限公司,leasing_business_services,0.5213655072,0.5673108425,fixed_q2_under_robust,fixed_q2_under_robust,0.5673108425,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E407,***装饰工程有限公司,construction,0.3602830575,0.4193919966,fixed_q2_under_robust,fixed_q2_under_robust,0.4193919966,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E408,***空调制冷有限责任公司,unknown,0.4055329222,0.5069161528,fixed_q2_under_robust,fixed_q2_under_robust,0.5069161528,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E409,***塑胶有限公司,unknown,0.4283230313,0.5354037891,fixed_q2_under_robust,fixed_q2_under_robust,0.5354037891,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E410,***网络科技有限公司,information_software_it,0.3099265539,0.3099265539,fixed_q2_under_robust,fixed_q2_under_robust,0.3099265539,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E411,***机电设备有限公司,unknown,0.4592589483,0.5740736854,fixed_q2_under_robust,fixed_q2_under_robust,0.5740736854,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E412,***汽车贸易有限公司,wholesale_retail,0.3308102786,0.3860142438,fixed_q2_under_robust,fixed_q2_under_robust,0.3860142438,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E413,***石材工艺品有限公司,unknown,0.6861537667,0.8576922084,fixed_q2_under_robust,fixed_q2_under_robust,0.8576922084,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E414,***物流有限责任公司***分公司,transport_storage_post,0.6543010827,0.7401780998,fixed_q2_under_robust,fixed_q2_under_robust,0.7401780998,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E415,***广告设计服务部,unknown,0.3241322296,0.405165287,fixed_q2_under_robust,fixed_q2_under_robust,0.405165287,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E416,***科技有限公司,unknown,0.5315217161,0.6644021451,fixed_q2_under_robust,fixed_q2_under_robust,0.6644021451,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E417,***园林景观工程有限公司,construction,0.766386449,0.8921217258,fixed_q2_under_robust,fixed_q2_under_robust,0.8921217258,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E418,***营销策划有限公司,leasing_business_services,0.644426809,0.7012169215,fixed_q2_under_robust,fixed_q2_under_robust,0.7012169215,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E419,***科技有限公司,unknown,0.8574557977,0.999999,fixed_q2_under_robust,fixed_q2_under_robust,0.999999,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E420,***康药房,wholesale_retail,0.609311506,0.7109903636,fixed_q2_under_robust,fixed_q2_under_robust,0.7109903636,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E421,***保温材料有限公司,unknown,0.6328973235,0.7911216544,fixed_q2_under_robust,fixed_q2_under_robust,0.7911216544,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E422,***童装店,wholesale_retail,0.6685957767,0.7801676969,fixed_q2_under_robust,fixed_q2_under_robust,0.7801676969,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E423,***通风设备有限公司,unknown,0.7368590801,0.9210738501,fixed_q2_under_robust,fixed_q2_under_robust,0.9210738501,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E424,***贸易有限公司,wholesale_retail,0.8644189454,0.999999,fixed_q2_under_robust,fixed_q2_under_robust,0.999999,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E425,***商贸有限公司,wholesale_retail,0.8657513532,0.999999,fixed_q2_under_robust,fixed_q2_under_robust,0.999999,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
