enterprise_id,enterprise_name,scenario_count,loan_frequency,loan_count,offered_amount_min_10k,offered_amount_max_10k,offered_amount_mean_10k,offered_amount_sd_10k,selected_rate_observation_count,selected_rate_missing_all,selected_rate_min,selected_rate_max,selected_rate_mean,selected_rate_sd,formal_robust_amount_10k,formal_robust_rate_missing,formal_robust_selected_rate,amount_delta_mean_vs_formal_robust_10k,rate_delta_mean_vs_formal_robust_pp,stability_label,analysis_rule,excluded_scenario,exclusion_reason,spread_interpretation
E286,***印务有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E287,***鞋材有限公司,12,1.0,12,50.0,50.0,50.0,0.0,12,0,0.1425,0.1465,0.14283333333333334,0.0011055415967851344,50.0,0,0.1425,0.0,0.03333333333333521,robust_selected_core,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E288,个体经营E288,12,1.0,12,50.0,50.0,50.0,0.0,12,0,0.1425,0.15,0.14375,0.0027950849718747397,50.0,0,0.1425,0.0,0.1250000000000001,robust_selected_core,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E289,***运业有限公司***分公司,12,1.0,12,50.0,50.0,50.0,0.0,12,0,0.0985,0.1225,0.11850000000000001,0.008944271909999158,50.0,0,0.1225,0.0,-0.39999999999999897,robust_selected_core,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E290,***机电有限公司,12,1.0,12,50.0,50.0,50.0,0.0,12,0,0.1425,0.1465,0.14283333333333334,0.0011055415967851344,50.0,0,0.1425,0.0,0.03333333333333521,robust_selected_core,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E291,***文业建设工程有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E292,***物流有限公司,12,1.0,12,50.0,50.0,50.0,0.0,12,0,0.1425,0.15,0.143125,0.0020728904939721266,50.0,0,0.1425,0.0,0.06250000000000144,robust_selected_core,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E293,***物资有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E294,个体经营E294,12,1.0,12,50.0,50.0,50.0,0.0,12,0,0.1225,0.1425,0.13583333333333336,0.00942809041582063,50.0,0,0.1425,0.0,-0.6666666666666626,robust_selected_core,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E295,***电器设备制造有限公司,12,1.0,12,50.0,50.0,50.0,0.0,12,0,0.1425,0.15,0.143125,0.0020728904939721266,50.0,0,0.1425,0.0,0.06250000000000144,robust_selected_core,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E296,***装饰设计工程有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E297,***建筑机械租赁有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E298,***电器维护服务有限公司,12,1.0,12,50.0,50.0,50.0,0.0,12,0,0.1225,0.1425,0.14083333333333337,0.005527707983925665,50.0,0,0.1425,0.0,-0.1666666666666622,robust_selected_core,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E299,***压缩天然气有限责任公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E300,***建设工程有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E301,***企业管理咨询有限公司,12,1.0,12,50.0,50.0,50.0,0.0,12,0,0.1425,0.15,0.143125,0.0020728904939721266,50.0,0,0.1425,0.0,0.06250000000000144,robust_selected_core,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E302,***机电设备有限公司,12,1.0,12,50.0,50.0,50.0,0.0,12,0,0.1425,0.15,0.1440833333333333,0.0028638067129065996,50.0,0,0.1425,0.0,0.15833333333333255,robust_selected_core,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E303,***图书发行有限公司,12,1.0,12,100.0,100.0,100.0,0.0,12,0,0.1225,0.1425,0.13583333333333336,0.00942809041582063,100.0,0,0.1425,0.0,-0.6666666666666626,robust_selected_core,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E304,***环保科技有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E305,***劳务有限公司,12,1.0,12,50.0,50.0,50.0,0.0,12,0,0.1225,0.1425,0.14083333333333337,0.005527707983925665,50.0,0,0.1425,0.0,-0.1666666666666622,robust_selected_core,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E306,个体经营E306,12,1.0,12,50.0,50.0,50.0,0.0,12,0,0.1425,0.15,0.14375,0.0027950849718747397,50.0,0,0.1425,0.0,0.1250000000000001,robust_selected_core,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E307,***通信工程有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E308,***餐饮文化服务有限公司,12,1.0,12,50.0,50.0,50.0,0.0,12,0,0.1425,0.15,0.14345833333333333,0.0022588560280716354,50.0,0,0.1425,0.0,0.09583333333333388,robust_selected_core,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E309,个体经营E309,12,0.16666666666666666,2,0.0,50.0,8.333333333333334,18.633899812498246,2,0,0.1425,0.1425,0.1425,0.0,0.0,1,0.0,8.333333333333334,0.0,selection_sensitive,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E310,***律师事务所,12,1.0,12,50.0,50.0,50.0,0.0,12,0,0.1225,0.1425,0.14083333333333337,0.005527707983925665,50.0,0,0.1425,0.0,-0.1666666666666622,robust_selected_core,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E311,***律师事务所,12,1.0,12,50.0,50.0,50.0,0.0,12,0,0.1425,0.1425,0.14250000000000002,2.7755575615628914e-17,50.0,0,0.1425,0.0,2.7755575615628914e-15,robust_selected_core,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E312,***家居用品有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E313,***物流有限公司,12,1.0,12,50.0,50.0,50.0,0.0,12,0,0.1225,0.1425,0.14083333333333337,0.005527707983925665,50.0,0,0.1425,0.0,-0.1666666666666622,robust_selected_core,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E314,***房地产营销策划有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E315,***轮胎有限公司,12,1.0,12,50.0,50.0,50.0,0.0,12,0,0.1225,0.1425,0.13583333333333336,0.00942809041582063,50.0,0,0.1425,0.0,-0.6666666666666626,robust_selected_core,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E316,个体经营E316,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E317,***科技有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E318,***商贸有限公司,12,1.0,12,50.0,50.0,50.0,0.0,12,0,0.1225,0.1425,0.13083333333333336,0.009860132971832688,50.0,0,0.1225,0.0,0.8333333333333359,robust_selected_core,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E319,个体经营E319,12,1.0,12,50.0,50.0,50.0,0.0,12,0,0.1225,0.1425,0.1391666666666667,0.007453559924999296,50.0,0,0.1425,0.0,-0.33333333333332993,robust_selected_core,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E320,***建筑设计有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E321,***生物流有限公司,12,1.0,12,50.0,50.0,50.0,0.0,12,0,0.1225,0.1425,0.14083333333333337,0.005527707983925665,50.0,0,0.1425,0.0,-0.1666666666666622,robust_selected_core,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E322,***装饰工程设计有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E323,***建筑装饰工程有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E324,***汽贸有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E325,***通讯器材有限公司,12,1.0,12,100.0,100.0,100.0,0.0,12,0,0.1425,0.15,0.144375,0.0032475952641916475,100.0,0,0.1425,0.0,0.18750000000000155,robust_selected_core,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E326,***包装材料有限公司,12,1.0,12,50.0,50.0,50.0,0.0,12,0,0.1425,0.15,0.1440833333333333,0.0028638067129065996,50.0,0,0.1425,0.0,0.15833333333333255,robust_selected_core,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E327,个体经营E327,12,1.0,12,50.0,50.0,50.0,0.0,12,0,0.1425,0.15,0.144375,0.0032475952641916475,50.0,0,0.1425,0.0,0.18750000000000155,robust_selected_core,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E328,***科技有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E329,***园艺有限责任公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E330,***酒店管理有限公司,12,1.0,12,50.0,50.0,50.0,0.0,12,0,0.1425,0.1425,0.14250000000000002,2.7755575615628914e-17,50.0,0,0.1425,0.0,2.7755575615628914e-15,robust_selected_core,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E331,***广告有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E332,***商贸有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E333,***房地产营销策划有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E334,***机械科技有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E335,***挖掘机租赁经营部,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E336,***猕猴桃专业合作社,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E337,个体经营E337,12,1.0,12,50.0,50.0,50.0,0.0,12,0,0.1225,0.1425,0.14083333333333337,0.005527707983925665,50.0,0,0.1425,0.0,-0.1666666666666622,robust_selected_core,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E338,***商贸有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E339,***居益卫浴家俬厂,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E340,***物流有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E341,***纺织品有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
