enterprise_id,enterprise_name,industry_code,unknown_industry_flag,industry_high_uncertainty_flag,risk_used_main_score,risk_used,decision,selected_rate,offered_loan_amount_10k,expected_credit_loss_10k,expected_funding_cost_10k,expected_net_return_10k,selected_rate_is_observed_attachment3_point,rating_prob_A,rating_prob_B,rating_prob_C,rating_prob_D,pD,d_probability_reject_flag,max_loan_limit_10k,risk_override_only,selected_rate_missing,q2_main_risk,q3_robust_risk,scenario_id,scenario_kind,sensitivity_axis,sensitivity_level,c_pp,rho,lambda_severe,unknown_policy,unknown_S_value,lgd,funding_cost_rate,parameter_source,duration_assumption,risk_override_column
E285,个体经营E285,unknown,1,1,0.13173854474000002,0.13173854474000002,贷,0.1425,50.0,0.47422917676570564,0.21598652590324896,0.20056497999325185,True,0.1464616052,0.439898515,0.3623172083,0.05132267157,0.05132267157,False,50.0,True,0,0.1197623134,0.13173854474000002,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E286,***印务有限公司,manufacturing_industry,0,0,0.20589503283922503,0.20589503283922503,不贷,0.0,0.0,0.0,0.0,0.0,False,0.05145401729,0.2579993462,0.5444215399,0.1461250966,0.1461250966,False,50.0,True,1,0.1983096873,0.20589503283922503,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E287,***鞋材有限公司,unknown,1,1,0.101055436834,0.101055436834,贷,0.1425,50.0,0.36272195123136614,0.21536018007256508,0.3415029679398136,True,0.2516268786,0.4836594607,0.2378463214,0.02686733934,0.02686733934,False,50.0,True,0,0.09186857894,0.101055436834,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E288,个体经营E288,unknown,1,1,0.11789469439000001,0.11789469439000001,贷,0.1425,50.0,0.4248907354507669,0.21623911287061617,0.26491207821057516,True,0.1573446304,0.4493516222,0.3459430569,0.04736069048,0.04736069048,False,50.0,True,0,0.1071769949,0.11789469439000001,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E289,***运业有限公司***分公司,transport_storage_post,0,0,0.0512821967977,0.0512821967977,贷,0.1225,50.0,0.25209176048778126,0.2949465228436792,0.59556420362739,True,0.4419299495,0.4254780269,0.121005177,0.01158684664,0.01158684664,False,50.0,True,0,0.04872417748,0.0512821967977,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E290,***机电有限公司,unknown,1,1,0.10222932027000001,0.10222932027000001,贷,0.1425,50.0,0.36825594561773617,0.21613522107657232,0.3372981889183553,True,0.215899156,0.4787274986,0.272758752,0.03261459346,0.03261459346,False,50.0,True,0,0.0929357457,0.10222932027000001,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E291,***文业建设工程有限公司,construction,0,0,0.6070154451384375,0.6070154451384375,不贷,0.0,0.0,0.0,0.0,0.0,False,0.01368936025,0.08917583062,0.496353545,0.4007812641,0.4007812641,False,50.0,True,1,0.5696332623,0.6070154451384375,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E292,***物流有限公司,transport_storage_post,0,0,0.110381904958,0.110381904958,贷,0.1425,50.0,0.39814234939129045,0.21641718334691676,0.2999515185831295,True,0.1899793772,0.4696002437,0.3023468653,0.03807351388,0.03807351388,False,50.0,True,0,0.1048759192,0.110381904958,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E293,***物资有限公司,unknown,1,1,0.26965254085,0.26965254085,不贷,0.0,0.0,0.0,0.0,0.0,False,0.05198450753,0.2597850331,0.5434498213,0.1447806381,0.1447806381,False,50.0,True,1,0.2451386735,0.26965254085,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E294,个体经营E294,unknown,1,1,0.072922692535,0.072922692535,贷,0.1225,50.0,0.3602992728156155,0.29645033140488014,0.46548259384293916,True,0.3763567946,0.4565715482,0.1519221604,0.01514949675,0.01514949675,False,50.0,True,0,0.06629335685,0.072922692535,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E295,***电器设备制造有限公司,manufacturing_industry,0,0,0.12397631793862501,0.12397631793862501,贷,0.1425,50.0,0.44673167272430697,0.21620177796156034,0.23670646790511682,True,0.155358054,0.4477387447,0.3488583534,0.04804484786,0.04804484786,False,50.0,True,0,0.1194089265,0.12397631793862501,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E296,***装饰设计工程有限公司,construction,0,0,0.2216274024628125,0.2216274024628125,不贷,0.0,0.0,0.0,0.0,0.0,False,0.01762295221,0.1114469678,0.5299186755,0.3410114045,0.3410114045,False,100.0,True,1,0.2079787941,0.2216274024628125,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E297,***建筑机械租赁有限公司,leasing_business_services,0,0,0.19416877205465,0.19416877205465,不贷,0.0,0.0,0.0,0.0,0.0,False,0.03778404884,0.2071555194,0.5638573075,0.1912031242,0.1912031242,False,50.0,True,1,0.1875573746,0.19416877205465,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E298,***电器维护服务有限公司,other_services,0,0,0.090763526980805,0.090763526980805,贷,0.1425,50.0,0.32739761018175173,0.2164289694808737,0.3909027064697253,True,0.1871067041,0.4682443777,0.3058817353,0.03876718295,0.03876718295,False,50.0,True,0,0.09015498086,0.090763526980805,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E299,***压缩天然气有限责任公司,unknown,1,1,0.14839671759,0.14839671759,不贷,0.0,0.0,0.0,0.0,0.0,False,0.5358564135,0.3692449751,0.08692202083,0.007976590602,0.007976590602,False,100.0,True,1,0.1349061069,0.14839671759,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E300,***建设工程有限公司,construction,0,0,0.189770382498125,0.189770382498125,不贷,0.0,0.0,0.0,0.0,0.0,False,0.08509600384,0.3494140464,0.4747409955,0.09074895423,0.09074895423,False,50.0,True,1,0.1780836434,0.189770382498125,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E301,***企业管理咨询有限公司,leasing_business_services,0,0,0.113272424430275,0.113272424430275,贷,0.1425,50.0,0.4084925153647788,0.21637703126036306,0.2865009849826207,True,0.167583898,0.4569218299,0.3314162505,0.04407802152,0.04407802152,False,50.0,True,0,0.1094155271,0.113272424430275,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E302,***机电设备有限公司,unknown,1,1,0.12079493833000002,0.12079493833000002,贷,0.1425,50.0,0.43435360023622355,0.21574758325532403,0.25090906090391785,True,0.2358223017,0.4824370637,0.2525375104,0.02920312425,0.02920312425,False,50.0,True,0,0.1098135803,0.12079493833000002,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E303,***图书发行有限公司,unknown,1,1,0.07499112574800001,0.07499112574800001,贷,0.1225,100.0,0.7361103210267419,0.5889579443042621,0.8994963119265142,True,0.4604120568,0.415348465,0.1134771151,0.01076236313,0.01076236313,False,100.0,True,0,0.06817375068,0.07499112574800001,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E304,***环保科技有限公司,unknown,1,1,0.16779372478000001,0.16779372478000001,不贷,0.0,0.0,0.0,0.0,0.0,False,0.5665203857,0.3487096311,0.07771703513,0.007052948098,0.007052948098,False,100.0,True,1,0.1525397498,0.16779372478000001,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E305,***劳务有限公司,unknown,1,1,0.094420962713,0.094420962713,贷,0.1425,50.0,0.3395000910053704,0.2157360492313393,0.37275256767562137,True,0.2363341306,0.4824991948,0.2520439025,0.02912277208,0.02912277208,False,50.0,True,0,0.08583723883,0.094420962713,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E306,个体经营E306,unknown,1,1,0.11452767018000001,0.11452767018000001,贷,0.1425,50.0,0.41308837918352426,0.21641322758122183,0.28073103617875317,True,0.190758983,0.4699554484,0.3013968719,0.03788869672,0.03788869672,False,50.0,True,0,0.1041160638,0.11452767018000001,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E307,***通信工程有限公司,unknown,1,1,0.37367987426000004,0.37367987426000004,不贷,0.0,0.0,0.0,0.0,0.0,False,0.02801081914,0.1642807662,0.5640654253,0.2436429893,0.2436429893,False,50.0,True,1,0.3397089766,0.37367987426000004,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E308,***餐饮文化服务有限公司,accommodation_catering,0,0,0.11253909942,0.11253909942,贷,0.1425,50.0,0.4059189930346617,0.21641491452837594,0.2899500234318696,True,0.1726698468,0.4602452574,0.3245001412,0.04258475463,0.04258475463,False,50.0,True,0,0.1023082722,0.11253909942,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E309,个体经营E309,unknown,1,1,0.13917674485000003,0.13917674485000003,贷,0.1425,50.0,0.5008514596151229,0.21592032210047316,0.16610708227134122,True,0.1442681216,0.4378031618,0.3657395385,0.05218917814,0.05218917814,False,50.0,True,0,0.1265243135,0.13917674485000003,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E310,***律师事务所,leasing_business_services,0,0,0.09214300199393499,0.09214300199393499,贷,0.1425,50.0,0.3323817155487262,0.21643426523303685,0.38451799014377497,True,0.1852142923,0.4673100794,0.3082402913,0.0392353371,0.0392353371,False,50.0,True,0,0.08900555614,0.09214300199393499,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E311,***律师事务所,leasing_business_services,0,0,0.10784337869975,0.10784337869975,贷,0.1425,50.0,0.3873643650986201,0.2155149642578018,0.3104179068150299,True,0.1336507053,0.4266807022,0.3829094486,0.05675914386,0.05675914386,False,50.0,True,0,0.104171339,0.10784337869975,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E312,***家居用品有限公司,unknown,1,1,0.19278641668000002,0.19278641668000002,不贷,0.0,0.0,0.0,0.0,0.0,False,0.1158804723,0.4039922025,0.4139859356,0.06614138962,0.06614138962,False,50.0,True,1,0.1752603788,0.19278641668000002,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E313,***物流有限公司,transport_storage_post,0,0,0.087656910874225,0.087656910874225,贷,0.1425,50.0,0.3145050548733879,0.21527456425517247,0.4031406204445932,True,0.2548226445,0.4837399856,0.2350083705,0.02642899939,0.02642899939,False,50.0,True,0,0.08328447589,0.087656910874225,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E314,***房地产营销策划有限公司,unknown,1,1,0.15349044689000002,0.15349044689000002,不贷,0.0,0.0,0.0,0.0,0.0,False,0.1258038435,0.4173348187,0.3962633858,0.06059795199,0.06059795199,False,50.0,True,1,0.1395367699,0.15349044689000002,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E315,***轮胎有限公司,unknown,1,1,0.075237879816,0.075237879816,贷,0.1225,50.0,0.371464806112687,0.29623227583323664,0.4509091668755175,True,0.3867070082,0.4522367651,0.1465474703,0.01450875644,0.01450875644,False,50.0,True,0,0.06839807256,0.075237879816,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E316,个体经营E316,unknown,1,1,0.18528254800000002,0.18528254800000002,不贷,0.0,0.0,0.0,0.0,0.0,False,0.04859759652,0.2481576192,0.54945749,0.1537872943,0.1537872943,False,50.0,True,1,0.16843868,0.18528254800000002,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E317,***科技有限公司,unknown,1,1,0.20438049522,0.20438049522,不贷,0.0,0.0,0.0,0.0,0.0,False,0.0831413178,0.3451451023,0.4788491968,0.09286438312,0.09286438312,False,50.0,True,1,0.1858004502,0.20438049522,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E318,***商贸有限公司,wholesale_retail,0,0,0.07136611342072752,0.07136611342072752,贷,0.1225,50.0,0.3487105813308189,0.29317324255144855,0.4698061574434301,True,0.509359782,0.3862163642,0.09556119981,0.008862654014,0.008862654014,False,50.0,True,0,0.06690050473,0.07136611342072752,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E319,个体经营E319,unknown,1,1,0.08038116465500002,0.08038116465500002,贷,0.1425,50.0,0.2845523905717971,0.21240228985965323,0.4308587650889403,True,0.3391165081,0.4700080481,0.1731057171,0.01776972671,0.01776972671,False,50.0,True,0,0.07307378605,0.08038116465500002,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E320,***建筑设计有限公司,unknown,1,1,0.36257705451000005,0.36257705451000005,不贷,0.0,0.0,0.0,0.0,0.0,False,0.01986293135,0.123544632,0.542429035,0.3141634017,0.3141634017,False,50.0,True,1,0.3296155041,0.36257705451000005,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E321,***生物流有限公司,transport_storage_post,0,0,0.094765729802875,0.094765729802875,贷,0.1425,50.0,0.33566890883139433,0.21252550443897547,0.36563609379781625,True,0.3359670091,0.47097275,0.1750429975,0.01801724344,0.01801724344,False,50.0,True,0,0.09003869815,0.094765729802875,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E322,***装饰工程设计有限公司,construction,0,0,0.164994887261875,0.164994887261875,不贷,0.0,0.0,0.0,0.0,0.0,False,0.04061953748,0.2185147559,0.5610394109,0.1798262957,0.1798262957,False,50.0,True,1,0.1548339118,0.164994887261875,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E323,***建筑装饰工程有限公司,construction,0,0,0.37262889565343754,0.37262889565343754,不贷,0.0,0.0,0.0,0.0,0.0,False,0.01225422714,0.08070817355,0.4790359225,0.4280016768,0.4280016768,False,50.0,True,1,0.3496810751,0.37262889565343754,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E324,***汽贸有限公司,wholesale_retail,0,0,0.23016380542260004,0.23016380542260004,不贷,0.0,0.0,0.0,0.0,0.0,False,0.09289262736,0.3653918368,0.4585997691,0.0831157668,0.0831157668,False,50.0,True,1,0.2157617112,0.23016380542260004,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E325,***通讯器材有限公司,unknown,1,1,0.12746876307000002,0.12746876307000002,贷,0.1425,100.0,0.8584948523874515,0.4040965794495105,0.41219628761778915,True,0.566677131,0.348602395,0.0776719947,0.00704847932,0.00704847932,False,100.0,True,0,0.1158806937,0.12746876307000002,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E326,***包装材料有限公司,unknown,1,1,0.12184722616000002,0.12184722616000002,贷,0.1425,50.0,0.43952505976020784,0.21643088986682,0.24682613520870791,True,0.1763190128,0.4624619842,0.3196552655,0.04156373756,0.04156373756,False,50.0,True,0,0.1107702056,0.12184722616000002,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E327,个体经营E327,unknown,1,1,0.12824295759,0.12824295759,贷,0.1425,50.0,0.4206772806906917,0.19681889216979262,0.19750053994918335,True,0.04627411669,0.2398613386,0.5532644464,0.1606000984,0.1606000984,False,50.0,True,0,0.1165845069,0.12824295759,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E328,***科技有限公司,unknown,1,1,0.18058384179,0.18058384179,不贷,0.0,0.0,0.0,0.0,0.0,False,0.09391548621,0.3673692467,0.4565154072,0.08219985989,0.08219985989,False,50.0,True,1,0.1641671289,0.18058384179,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E329,***园艺有限责任公司,unknown,1,1,0.14759024357,0.14759024357,不贷,0.0,0.0,0.0,0.0,0.0,False,0.1543048218,0.4468637735,0.3504170975,0.04841430724,0.04841430724,False,50.0,True,1,0.1341729487,0.14759024357,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E330,***酒店管理有限公司,accommodation_catering,0,0,0.09503590364400001,0.09503590364400001,贷,0.1425,50.0,0.34279271048022203,0.21641886739835123,0.37108211977673167,True,0.1734062077,0.4607036498,0.323514701,0.0423754414,0.0423754414,False,50.0,True,0,0.08639627604,0.09503590364400001,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E331,***广告有限公司,leasing_business_services,0,0,0.26064964450454997,0.26064964450454997,不贷,0.0,0.0,0.0,0.0,0.0,False,0.05305722378,0.2633565517,0.5414544279,0.1421317966,0.1421317966,False,50.0,True,1,0.2517745902,0.26064964450454997,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E332,***商贸有限公司,wholesale_retail,0,0,0.17316492211937504,0.17316492211937504,不贷,0.0,0.0,0.0,0.0,0.0,False,0.02916894982,0.1696834973,0.565107827,0.2360397259,0.2360397259,False,50.0,True,1,0.1623294325,0.17316492211937504,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E333,***房地产营销策划有限公司,unknown,1,1,0.17499511755,0.17499511755,不贷,0.0,0.0,0.0,0.0,0.0,False,0.06194996316,0.2910426308,0.5237660497,0.1232413564,0.1232413564,False,50.0,True,1,0.1590864705,0.17499511755,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E334,***机械科技有限公司,unknown,1,1,0.16252997244000003,0.16252997244000003,不贷,0.0,0.0,0.0,0.0,0.0,False,0.05080343148,0.2557916091,0.5455986748,0.1478062846,0.1478062846,False,50.0,True,1,0.1477545204,0.16252997244000003,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E335,***挖掘机租赁经营部,leasing_business_services,0,0,0.2651420694343,0.2651420694343,不贷,0.0,0.0,0.0,0.0,0.0,False,0.02752440801,0.1619842128,0.5635127029,0.2469786762,0.2469786762,False,50.0,True,1,0.2561140492,0.2651420694343,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E336,***猕猴桃专业合作社,agriculture,0,0,0.4223591914626,0.4223591914626,不贷,0.0,0.0,0.0,0.0,0.0,False,0.01477408614,0.09545231091,0.5074192463,0.3823543566,0.3823543566,False,50.0,True,1,0.4179705012,0.4223591914626,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E337,个体经营E337,unknown,1,1,0.08624170175500001,0.08624170175500001,贷,0.1425,50.0,0.30188982893858046,0.21003052314264745,0.39968603159885185,True,0.3962416378,0.4480371933,0.1417737265,0.01394744231,0.01394744231,False,50.0,True,0,0.07840154705,0.08624170175500001,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E338,***商贸有限公司,wholesale_retail,0,0,0.17146330737777501,0.17146330737777501,不贷,0.0,0.0,0.0,0.0,0.0,False,0.1380162357,0.4314565618,0.3757267822,0.0548004202,0.0548004202,False,50.0,True,1,0.1607342933,0.17146330737777501,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E339,***居益卫浴家俬厂,unknown,1,1,0.20499559641,0.20499559641,不贷,0.0,0.0,0.0,0.0,0.0,False,0.05753801365,0.2777232122,0.5327529585,0.1319858156,0.1319858156,False,50.0,True,1,0.1863596331,0.20499559641,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E340,***物流有限公司,transport_storage_post,0,0,0.15308128107925,0.15308128107925,不贷,0.0,0.0,0.0,0.0,0.0,False,0.1429168214,0.4364789413,0.3678688204,0.05273541694,0.05273541694,False,50.0,True,1,0.1454453977,0.15308128107925,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E341,***纺织品有限公司,unknown,1,1,0.18063237687000003,0.18063237687000003,不贷,0.0,0.0,0.0,0.0,0.0,False,0.1135383366,0.4005749837,0.4183063481,0.06758033156,0.06758033156,False,50.0,True,1,0.1642112517,0.18063237687000003,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E342,***裕华机械厂,manufacturing_industry,0,0,0.153541182316125,0.153541182316125,不贷,0.0,0.0,0.0,0.0,0.0,False,0.1235594811,0.4144717803,0.4001894573,0.06177928134,0.06177928134,False,50.0,True,1,0.1478845965,0.153541182316125,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E343,***五金工具经营部,wholesale_retail,0,0,0.12733708439257502,0.12733708439257502,贷,0.1425,50.0,0.4555493323095227,0.21465043014731644,0.21955822103469996,True,0.2761253473,0.4829839195,0.2171329379,0.02375779522,0.02375779522,False,50.0,True,0,0.1193691909,0.12733708439257502,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E344,***机械有限公司,unknown,1,1,0.20364123472,0.20364123472,不贷,0.0,0.0,0.0,0.0,0.0,False,0.08240939688,0.3435181788,0.480392744,0.09367968026,0.09367968026,False,50.0,True,1,0.1851283952,0.20364123472,sensitivity_rho_0p1,single_factor,rho,0.1,40.0,0.1,1.5,max_known_S,0.8825,0.5,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
